"env","genome","seqid","Cas_id","type","subtype"
"gut","MGYG000052541","MGYG000052541_16","MGYG000052541_16@CAS:1","CAS","CAS"
"gut","MGYG000052541","MGYG000052541_16","MGYG000052541_16@CAS:2","TypeI","TypeIC"
"gut","MGYG000052610","MGYG000052610_61","MGYG000052610_61@CAS:1","CAS","CAS"
"gut","MGYG000052610","MGYG000052610_61","MGYG000052610_61@CAS:2","TypeI","TypeIC"
"gut","MGYG000052749","MGYG000052749_81","MGYG000052749_81@CAS:1","TypeII","TypeIIA"
"gut","MGYG000052749","MGYG000052749_81","MGYG000052749_81@CAS:2","CAS","CAS"
"gut","MGYG000052749","MGYG000052749_81","MGYG000052749_81@CAS:3","TypeII","TypeIIU"
"gut","MGYG000053214","MGYG000053214_37","MGYG000053214_37@CAS:1","CAS","CAS"
"gut","MGYG000053214","MGYG000053214_37","MGYG000053214_37@CAS:2","TypeII","TypeIIU"
"gut","MGYG000053711","MGYG000053711_12","MGYG000053711_12@CAS:1","TypeI","TypeIF"
"gut","MGYG000053837","MGYG000053837_14","MGYG000053837_14@CAS:1","CAS","CAS"
"gut","MGYG000053837","MGYG000053837_14","MGYG000053837_14@CAS:2","TypeI","TypeIB"
"gut","MGYG000053837","MGYG000053837_369","MGYG000053837_369@CAS:1","TypeI","TypeIB"
"gut","MGYG000053925","MGYG000053925_92","MGYG000053925_92@CAS:1","CAS","CAS"
"gut","MGYG000054386","MGYG000054386_3","MGYG000054386_3@CAS:1","CAS","CAS"
"gut","MGYG000054386","MGYG000054386_12","MGYG000054386_12@CAS:1","TypeII","TypeIIA"
"gut","MGYG000054386","MGYG000054386_12","MGYG000054386_12@CAS:2","CAS","CAS"
"gut","MGYG000054386","MGYG000054386_12","MGYG000054386_12@CAS:3","TypeII","TypeIIU"
"gut","MGYG000054700","MGYG000054700_31","MGYG000054700_31@CAS:1","CAS","CAS"
"gut","MGYG000054700","MGYG000054700_71","MGYG000054700_71@CAS:1","CAS","CAS"
"gut","MGYG000054700","MGYG000054700_71","MGYG000054700_71@CAS:2","TypeI","TypeIC"
"gut","MGYG000054700","MGYG000054700_79","MGYG000054700_79@CAS:1","CAS","CAS"
"gut","MGYG000055090","MGYG000055090_63","MGYG000055090_63@CAS:1","TypeI","TypeIE"
"gut","MGYG000055090","MGYG000055090_63","MGYG000055090_63@CAS:2","CAS","CAS"
"gut","MGYG000055511","MGYG000055511_6","MGYG000055511_6@CAS:1","CAS","CAS"
"gut","MGYG000055851","MGYG000055851_139","MGYG000055851_139@CAS:1","CAS","CAS"
"gut","MGYG000055851","MGYG000055851_139","MGYG000055851_139@CAS:2","TypeI","TypeIC"
"gut","MGYG000056151","MGYG000056151_124","MGYG000056151_124@CAS:1","TypeII","TypeIIB"
"gut","MGYG000056160","MGYG000056160_24","MGYG000056160_24@CAS:1","TypeII","TypeIIA"
"gut","MGYG000056160","MGYG000056160_24","MGYG000056160_24@CAS:2","CAS","CAS"
"gut","MGYG000056160","MGYG000056160_24","MGYG000056160_24@CAS:3","TypeII","TypeIIU"
"gut","MGYG000057364","MGYG000057364_15","MGYG000057364_15@CAS:1","CAS","CAS"
"gut","MGYG000057364","MGYG000057364_15","MGYG000057364_15@CAS:2","TypeII","TypeIIU"
"gut","MGYG000057574","MGYG000057574_9","MGYG000057574_9@CAS:1","TypeI","TypeIA"
"gut","MGYG000057574","MGYG000057574_10","MGYG000057574_10@CAS:1","CAS","CAS"
"gut","MGYG000057574","MGYG000057574_10","MGYG000057574_10@CAS:2","TypeI","TypeIC"
"gut","MGYG000057824","MGYG000057824_3","MGYG000057824_3@CAS:1","CAS","CAS"
"gut","MGYG000057824","MGYG000057824_61","MGYG000057824_61@CAS:1","CAS","CAS"
"gut","MGYG000057824","MGYG000057824_67","MGYG000057824_67@CAS:1","CAS","CAS"
"gut","MGYG000057824","MGYG000057824_67","MGYG000057824_67@CAS:2","TypeII","TypeIIU"
"gut","MGYG000057959","MGYG000057959_12","MGYG000057959_12@CAS:1","CAS","CAS"
"gut","MGYG000057959","MGYG000057959_12","MGYG000057959_12@CAS:2","TypeII","TypeIIU"
"gut","MGYG000058050","MGYG000058050_25","MGYG000058050_25@CAS:1","TypeII","TypeIIA"
"gut","MGYG000058050","MGYG000058050_25","MGYG000058050_25@CAS:2","CAS","CAS"
"gut","MGYG000058050","MGYG000058050_25","MGYG000058050_25@CAS:3","TypeII","TypeIIU"
"gut","MGYG000058494","MGYG000058494_4","MGYG000058494_4@CAS:1","TypeII","TypeIIA"
"gut","MGYG000058494","MGYG000058494_4","MGYG000058494_4@CAS:2","CAS","CAS"
"gut","MGYG000058494","MGYG000058494_4","MGYG000058494_4@CAS:3","TypeII","TypeIIU"
"gut","MGYG000058494","MGYG000058494_115","MGYG000058494_115@CAS:1","CAS","CAS"
"gut","MGYG000058494","MGYG000058494_115","MGYG000058494_115@CAS:2","TypeI","TypeIC"
"gut","MGYG000058762","MGYG000058762_111","MGYG000058762_111@CAS:1","TypeIII","TypeIIIA"
"gut","MGYG000058803","MGYG000058803_21","MGYG000058803_21@CAS:1","TypeI","TypeIE"
"gut","MGYG000058803","MGYG000058803_21","MGYG000058803_21@CAS:2","CAS","CAS"
"gut","MGYG000058946","MGYG000058946_168","MGYG000058946_168@CAS:1","TypeI","TypeIF"
"gut","MGYG000058946","MGYG000058946_168","MGYG000058946_168@CAS:2","CAS","CAS"
"gut","MGYG000058946","MGYG000058946_174","MGYG000058946_174@CAS:1","CAS","CAS"
"gut","MGYG000059403","MGYG000059403_52","MGYG000059403_52@CAS:1","CAS","CAS"
"gut","MGYG000059403","MGYG000059403_52","MGYG000059403_52@CAS:2","TypeII","TypeIIU"
"gut","MGYG000059942","MGYG000059942_19","MGYG000059942_19@CAS:1","CAS","CAS"
"gut","MGYG000059942","MGYG000059942_19","MGYG000059942_19@CAS:2","TypeII","TypeIIU"
"gut","MGYG000059970","MGYG000059970_1","MGYG000059970_1@CAS:1","CAS","CAS"
"gut","MGYG000060316","MGYG000060316_17","MGYG000060316_17@CAS:1","TypeII","TypeIIA"
"gut","MGYG000060316","MGYG000060316_17","MGYG000060316_17@CAS:2","TypeII","TypeIIU"
"gut","MGYG000060750","MGYG000060750_8","MGYG000060750_8@CAS:1","CAS","CAS"
"gut","MGYG000060750","MGYG000060750_8","MGYG000060750_8@CAS:2","TypeI","TypeIC"
"gut","MGYG000060750","MGYG000060750_50","MGYG000060750_50@CAS:1","Type","TypeU"
"gut","MGYG000060841","MGYG000060841_17","MGYG000060841_17@CAS:1","CAS","CAS"
"gut","MGYG000060841","MGYG000060841_27","MGYG000060841_27@CAS:1","CAS","CAS"
"gut","MGYG000060841","MGYG000060841_27","MGYG000060841_27@CAS:2","TypeI","TypeIB"
"gut","MGYG000060977","MGYG000060977_9","MGYG000060977_9@CAS:1","CAS","CAS"
"gut","MGYG000060977","MGYG000060977_9","MGYG000060977_9@CAS:2","TypeI","TypeIB"
"gut","MGYG000061136","MGYG000061136_154","MGYG000061136_154@CAS:1","CAS","CAS"
"gut","MGYG000061286","MGYG000061286_48","MGYG000061286_48@CAS:1","CAS","CAS"
"gut","MGYG000061286","MGYG000061286_48","MGYG000061286_48@CAS:2","TypeIII","TypeIIIA"
"gut","MGYG000061316","MGYG000061316_19","MGYG000061316_19@CAS:1","TypeII","TypeIIA"
"gut","MGYG000061316","MGYG000061316_19","MGYG000061316_19@CAS:2","CAS","CAS"
"gut","MGYG000061316","MGYG000061316_19","MGYG000061316_19@CAS:3","TypeII","TypeIIU"
"gut","MGYG000061563","MGYG000061563_100","MGYG000061563_100@CAS:1","TypeI","TypeIB"
"gut","MGYG000061563","MGYG000061563_269","MGYG000061563_269@CAS:1","CAS","CAS"
"gut","MGYG000061563","MGYG000061563_269","MGYG000061563_269@CAS:2","TypeII","TypeIIU"
"gut","MGYG000061958","MGYG000061958_19","MGYG000061958_19@CAS:1","CAS","CAS"
"gut","MGYG000061958","MGYG000061958_19","MGYG000061958_19@CAS:2","TypeI","TypeIC"
"gut","MGYG000063579","MGYG000063579_5","MGYG000063579_5@CAS:1","TypeII","TypeIIA"
"gut","MGYG000063579","MGYG000063579_5","MGYG000063579_5@CAS:2","CAS","CAS"
"gut","MGYG000063579","MGYG000063579_5","MGYG000063579_5@CAS:3","TypeII","TypeIIU"
"gut","MGYG000063579","MGYG000063579_9","MGYG000063579_9@CAS:1","CAS","CAS"
"gut","MGYG000063703","MGYG000063703_14","MGYG000063703_14@CAS:1","CAS","CAS"
"gut","MGYG000063703","MGYG000063703_14","MGYG000063703_14@CAS:2","TypeI","TypeIC"
"gut","MGYG000063703","MGYG000063703_78","MGYG000063703_78@CAS:1","CAS","CAS"
"gut","MGYG000064129","MGYG000064129_3","MGYG000064129_3@CAS:1","CAS","CAS"
"gut","MGYG000064129","MGYG000064129_3","MGYG000064129_3@CAS:2","TypeI","TypeIC"
"gut","MGYG000064671","MGYG000064671_1","MGYG000064671_1@CAS:1","CAS","CAS"
"gut","MGYG000065002","MGYG000065002_34","MGYG000065002_34@CAS:1","CAS","CAS"
"gut","MGYG000065002","MGYG000065002_132","MGYG000065002_132@CAS:1","CAS","CAS"
"gut","MGYG000065002","MGYG000065002_136","MGYG000065002_136@CAS:1","CAS","CAS"
"gut","MGYG000065106","MGYG000065106_1","MGYG000065106_1@CAS:1","TypeI","TypeIA"
"gut","MGYG000065255","MGYG000065255_4","MGYG000065255_4@CAS:1","CAS","CAS"
"gut","MGYG000065416","MGYG000065416_1","MGYG000065416_1@CAS:1","CAS","CAS"
"gut","MGYG000065491","MGYG000065491_50","MGYG000065491_50@CAS:1","CAS","CAS"
"gut","MGYG000065491","MGYG000065491_93","MGYG000065491_93@CAS:1","CAS","CAS"
"gut","MGYG000065642","MGYG000065642_5","MGYG000065642_5@CAS:1","CAS","CAS"
"gut","MGYG000065642","MGYG000065642_5","MGYG000065642_5@CAS:2","TypeII","TypeIIU"
"gut","MGYG000065642","MGYG000065642_134","MGYG000065642_134@CAS:1","CAS","CAS"
"gut","MGYG000066031","MGYG000066031_9","MGYG000066031_9@CAS:1","TypeII","TypeIIA"
"gut","MGYG000066031","MGYG000066031_9","MGYG000066031_9@CAS:2","CAS","CAS"
"gut","MGYG000066031","MGYG000066031_9","MGYG000066031_9@CAS:3","TypeII","TypeIIU"
"gut","MGYG000066082","MGYG000066082_40","MGYG000066082_40@CAS:1","CAS","CAS"
"gut","MGYG000066153","MGYG000066153_36","MGYG000066153_36@CAS:1","CAS","CAS"
"gut","MGYG000066153","MGYG000066153_36","MGYG000066153_36@CAS:2","TypeI","TypeIB"
"gut","MGYG000066328","MGYG000066328_206","MGYG000066328_206@CAS:1","TypeIII","TypeIIIA"
"gut","MGYG000067121","MGYG000067121_11","MGYG000067121_11@CAS:1","CAS","CAS"
"gut","MGYG000067121","MGYG000067121_11","MGYG000067121_11@CAS:2","TypeI","TypeIC"
"gut","MGYG000067500","MGYG000067500_15","MGYG000067500_15@CAS:1","TypeI","TypeIE"
"gut","MGYG000067551","MGYG000067551_482","MGYG000067551_482@CAS:1","CAS","CAS"
"gut","MGYG000067551","MGYG000067551_544","MGYG000067551_544@CAS:1","CAS","CAS"
"gut","MGYG000067551","MGYG000067551_544","MGYG000067551_544@CAS:2","TypeII","TypeIIU"
"gut","MGYG000067601","MGYG000067601_1","MGYG000067601_1@CAS:1","CAS","CAS"
"gut","MGYG000067601","MGYG000067601_1","MGYG000067601_1@CAS:2","TypeIII","TypeIIIA"
"gut","MGYG000067601","MGYG000067601_8","MGYG000067601_8@CAS:1","TypeII","TypeIIA"
"gut","MGYG000067601","MGYG000067601_8","MGYG000067601_8@CAS:2","CAS","CAS"
"gut","MGYG000067601","MGYG000067601_8","MGYG000067601_8@CAS:3","TypeII","TypeIIU"
"gut","MGYG000067859","MGYG000067859_62","MGYG000067859_62@CAS:1","CAS","CAS"
"gut","MGYG000067859","MGYG000067859_62","MGYG000067859_62@CAS:2","TypeI","TypeIB"
"gut","MGYG000068287","MGYG000068287_3","MGYG000068287_3@CAS:1","TypeI","TypeIE"
"gut","MGYG000068287","MGYG000068287_3","MGYG000068287_3@CAS:2","CAS","CAS"
"gut","MGYG000068287","MGYG000068287_3","MGYG000068287_3@CAS:3","TypeI","TypeIC"
"gut","MGYG000068733","MGYG000068733_109","MGYG000068733_109@CAS:1","CAS","CAS"
"gut","MGYG000068733","MGYG000068733_109","MGYG000068733_109@CAS:2","TypeII","TypeIIU"
"gut","MGYG000069254","MGYG000069254_20","MGYG000069254_20@CAS:1","CAS","CAS"
"gut","MGYG000069254","MGYG000069254_20","MGYG000069254_20@CAS:2","TypeII","TypeIIU"
"gut","MGYG000069347","MGYG000069347_11","MGYG000069347_11@CAS:1","Type","TypeU"
"gut","MGYG000069347","MGYG000069347_11","MGYG000069347_11@CAS:2","CAS","CAS"
"gut","MGYG000069347","MGYG000069347_19","MGYG000069347_19@CAS:1","CAS","CAS"
"gut","MGYG000069347","MGYG000069347_19","MGYG000069347_19@CAS:2","TypeI","TypeIB"
"gut","MGYG000069512","MGYG000069512_3","MGYG000069512_3@CAS:1","CAS","CAS"
"gut","MGYG000069512","MGYG000069512_4","MGYG000069512_4@CAS:1","Type","TypeU"
"gut","MGYG000069512","MGYG000069512_4","MGYG000069512_4@CAS:2","CAS","CAS"
"gut","MGYG000069690","MGYG000069690_1","MGYG000069690_1@CAS:1","CAS","CAS"
"gut","MGYG000069985","MGYG000069985_21","MGYG000069985_21@CAS:1","TypeII","TypeIIA"
"gut","MGYG000069985","MGYG000069985_21","MGYG000069985_21@CAS:2","CAS","CAS"
"gut","MGYG000069985","MGYG000069985_21","MGYG000069985_21@CAS:3","TypeII","TypeIIU"
"gut","MGYG000070312","MGYG000070312_3","MGYG000070312_3@CAS:1","Type","TypeU"
"gut","MGYG000070312","MGYG000070312_3","MGYG000070312_3@CAS:2","CAS","CAS"
"gut","MGYG000070481","MGYG000070481_149","MGYG000070481_149@CAS:1","CAS","CAS"
"gut","MGYG000070481","MGYG000070481_149","MGYG000070481_149@CAS:2","TypeI","TypeIC"
"gut","MGYG000070502","MGYG000070502_20","MGYG000070502_20@CAS:1","CAS","CAS"
"gut","MGYG000070502","MGYG000070502_20","MGYG000070502_20@CAS:2","TypeI","TypeIC"
"gut","MGYG000070619","MGYG000070619_14","MGYG000070619_14@CAS:1","TypeI","TypeIE"
"gut","MGYG000070619","MGYG000070619_14","MGYG000070619_14@CAS:2","CAS","CAS"
"gut","MGYG000071209","MGYG000071209_27","MGYG000071209_27@CAS:1","TypeI","TypeIE"
"gut","MGYG000071243","MGYG000071243_1","MGYG000071243_1@CAS:1","CAS","CAS"
"gut","MGYG000071450","MGYG000071450_31","MGYG000071450_31@CAS:1","CAS","CAS"
"gut","MGYG000071450","MGYG000071450_31","MGYG000071450_31@CAS:2","TypeII","TypeIIU"
"gut","MGYG000071494","MGYG000071494_4","MGYG000071494_4@CAS:1","CAS","CAS"
"gut","MGYG000071494","MGYG000071494_4","MGYG000071494_4@CAS:2","TypeI","TypeIC"
"gut","MGYG000071554","MGYG000071554_273","MGYG000071554_273@CAS:1","CAS","CAS"
"gut","MGYG000071554","MGYG000071554_273","MGYG000071554_273@CAS:2","TypeI","TypeIB"
"gut","MGYG000071726","MGYG000071726_118","MGYG000071726_118@CAS:1","CAS","CAS"
"gut","MGYG000071726","MGYG000071726_118","MGYG000071726_118@CAS:2","TypeI","TypeIC"
"gut","MGYG000071726","MGYG000071726_218","MGYG000071726_218@CAS:1","TypeIII","TypeIIIA"
"gut","MGYG000071809","MGYG000071809_127","MGYG000071809_127@CAS:1","CAS","CAS"
"gut","MGYG000071809","MGYG000071809_127","MGYG000071809_127@CAS:2","TypeII","TypeIIU"
"gut","MGYG000072106","MGYG000072106_17","MGYG000072106_17@CAS:1","CAS","CAS"
"gut","MGYG000072106","MGYG000072106_17","MGYG000072106_17@CAS:2","TypeII","TypeIIU"
"gut","MGYG000072192","MGYG000072192_8","MGYG000072192_8@CAS:1","CAS","CAS"
"gut","MGYG000072410","MGYG000072410_43","MGYG000072410_43@CAS:1","CAS","CAS"
"gut","MGYG000072739","MGYG000072739_8","MGYG000072739_8@CAS:1","TypeIII","TypeIIIA"
"gut","MGYG000072739","MGYG000072739_40","MGYG000072739_40@CAS:1","CAS","CAS"
"gut","MGYG000072739","MGYG000072739_40","MGYG000072739_40@CAS:2","TypeI","TypeIC"
"gut","MGYG000074105","MGYG000074105_2","MGYG000074105_2@CAS:1","CAS","CAS"
"gut","MGYG000074105","MGYG000074105_2","MGYG000074105_2@CAS:2","TypeI","TypeIB"
"gut","MGYG000074162","MGYG000074162_7","MGYG000074162_7@CAS:1","CAS","CAS"
"gut","MGYG000074162","MGYG000074162_7","MGYG000074162_7@CAS:2","TypeI","TypeIC"
"gut","MGYG000074162","MGYG000074162_15","MGYG000074162_15@CAS:1","CAS","CAS"
"gut","MGYG000074162","MGYG000074162_15","MGYG000074162_15@CAS:2","TypeI","TypeIC"
"gut","MGYG000074242","MGYG000074242_91","MGYG000074242_91@CAS:1","TypeII","TypeIIA"
"gut","MGYG000074242","MGYG000074242_91","MGYG000074242_91@CAS:2","CAS","CAS"
"gut","MGYG000074242","MGYG000074242_91","MGYG000074242_91@CAS:3","TypeII","TypeIIU"
"gut","MGYG000074488","MGYG000074488_359","MGYG000074488_359@CAS:1","TypeII","TypeIIA"
"gut","MGYG000074488","MGYG000074488_359","MGYG000074488_359@CAS:2","CAS","CAS"
"gut","MGYG000074488","MGYG000074488_359","MGYG000074488_359@CAS:3","TypeII","TypeIIU"
"gut","MGYG000075387","MGYG000075387_145","MGYG000075387_145@CAS:1","CAS","CAS"
"gut","MGYG000075387","MGYG000075387_145","MGYG000075387_145@CAS:2","TypeII","TypeIIU"
"gut","MGYG000075431","MGYG000075431_3","MGYG000075431_3@CAS:1","CAS","CAS"
"gut","MGYG000075636","MGYG000075636_8","MGYG000075636_8@CAS:1","TypeI","TypeIE"
"gut","MGYG000075636","MGYG000075636_8","MGYG000075636_8@CAS:2","CAS","CAS"
"gut","MGYG000075854","MGYG000075854_68","MGYG000075854_68@CAS:1","CAS","CAS"
"gut","MGYG000075854","MGYG000075854_68","MGYG000075854_68@CAS:2","TypeI","TypeIC"
"gut","MGYG000076477","MGYG000076477_5","MGYG000076477_5@CAS:1","CAS","CAS"
"gut","MGYG000076477","MGYG000076477_5","MGYG000076477_5@CAS:2","TypeIII","TypeIIIA"
"gut","MGYG000076952","MGYG000076952_52","MGYG000076952_52@CAS:1","TypeIII","TypeIIIB"
"gut","MGYG000076952","MGYG000076952_54","MGYG000076952_54@CAS:1","CAS","CAS"
"gut","MGYG000076952","MGYG000076952_54","MGYG000076952_54@CAS:2","TypeI","TypeIB"
"gut","MGYG000077568","MGYG000077568_39","MGYG000077568_39@CAS:1","TypeII","TypeIIA"
"gut","MGYG000077568","MGYG000077568_39","MGYG000077568_39@CAS:2","CAS","CAS"
"gut","MGYG000077568","MGYG000077568_39","MGYG000077568_39@CAS:3","TypeII","TypeIIU"
"gut","MGYG000078165","MGYG000078165_52","MGYG000078165_52@CAS:1","CAS","CAS"
"gut","MGYG000078165","MGYG000078165_52","MGYG000078165_52@CAS:2","TypeII","TypeIIU"
"gut","MGYG000078166","MGYG000078166_2","MGYG000078166_2@CAS:1","CAS","CAS"
"gut","MGYG000078166","MGYG000078166_2","MGYG000078166_2@CAS:2","TypeI","TypeIB"
"gut","MGYG000078336","MGYG000078336_80","MGYG000078336_80@CAS:1","CAS","CAS"
"gut","MGYG000078336","MGYG000078336_80","MGYG000078336_80@CAS:2","TypeI","TypeIC"
"gut","MGYG000078957","MGYG000078957_15","MGYG000078957_15@CAS:1","CAS","CAS"
"gut","MGYG000078957","MGYG000078957_15","MGYG000078957_15@CAS:2","TypeI","TypeIB"
"gut","MGYG000079080","MGYG000079080_10","MGYG000079080_10@CAS:1","TypeII","TypeIIA"
"gut","MGYG000079080","MGYG000079080_10","MGYG000079080_10@CAS:2","CAS","CAS"
"gut","MGYG000079080","MGYG000079080_10","MGYG000079080_10@CAS:3","TypeII","TypeIIU"
"gut","MGYG000079609","MGYG000079609_4","MGYG000079609_4@CAS:1","TypeII","TypeIIA"
"gut","MGYG000079609","MGYG000079609_4","MGYG000079609_4@CAS:2","CAS","CAS"
"gut","MGYG000079609","MGYG000079609_4","MGYG000079609_4@CAS:3","TypeII","TypeIIU"
"gut","MGYG000079681","MGYG000079681_12","MGYG000079681_12@CAS:1","CAS","CAS"
"gut","MGYG000079681","MGYG000079681_12","MGYG000079681_12@CAS:2","TypeI","TypeIC"
"gut","MGYG000079924","MGYG000079924_2","MGYG000079924_2@CAS:1","CAS","CAS"
"gut","MGYG000079924","MGYG000079924_22","MGYG000079924_22@CAS:1","CAS","CAS"
"gut","MGYG000079924","MGYG000079924_30","MGYG000079924_30@CAS:1","CAS","CAS"
"gut","MGYG000079924","MGYG000079924_38","MGYG000079924_38@CAS:1","CAS","CAS"
"gut","MGYG000079924","MGYG000079924_38","MGYG000079924_38@CAS:2","TypeI","TypeIC"
"gut","MGYG000080025","MGYG000080025_3","MGYG000080025_3@CAS:1","TypeI","TypeIE"
"gut","MGYG000080025","MGYG000080025_3","MGYG000080025_3@CAS:2","CAS","CAS"
"gut","MGYG000080196","MGYG000080196_5","MGYG000080196_5@CAS:1","TypeI","TypeIF"
"gut","MGYG000080611","MGYG000080611_374","MGYG000080611_374@CAS:1","CAS","CAS"
"gut","MGYG000080611","MGYG000080611_374","MGYG000080611_374@CAS:2","TypeI","TypeIC"
"gut","MGYG000081953","MGYG000081953_1","MGYG000081953_1@CAS:1","CAS","CAS"
"gut","MGYG000081953","MGYG000081953_123","MGYG000081953_123@CAS:1","CAS","CAS"
"gut","MGYG000082004","MGYG000082004_31","MGYG000082004_31@CAS:1","CAS","CAS"
"gut","MGYG000082004","MGYG000082004_31","MGYG000082004_31@CAS:2","TypeIII","TypeIIIA"
"gut","MGYG000083061","MGYG000083061_71","MGYG000083061_71@CAS:1","CAS","CAS"
"gut","MGYG000083061","MGYG000083061_71","MGYG000083061_71@CAS:2","TypeII","TypeIIU"
"gut","MGYG000083144","MGYG000083144_72","MGYG000083144_72@CAS:1","TypeII","TypeIIU"
"gut","MGYG000083187","MGYG000083187_25","MGYG000083187_25@CAS:1","CAS","CAS"
"gut","MGYG000083187","MGYG000083187_25","MGYG000083187_25@CAS:2","TypeI","TypeIC"
"gut","MGYG000083191","MGYG000083191_43","MGYG000083191_43@CAS:1","TypeII","TypeIIA"
"gut","MGYG000083191","MGYG000083191_43","MGYG000083191_43@CAS:2","CAS","CAS"
"gut","MGYG000083191","MGYG000083191_43","MGYG000083191_43@CAS:3","TypeII","TypeIIU"
"gut","MGYG000083244","MGYG000083244_47","MGYG000083244_47@CAS:1","CAS","CAS"
"gut","MGYG000083244","MGYG000083244_60","MGYG000083244_60@CAS:1","CAS","CAS"
"gut","MGYG000083309","MGYG000083309_5","MGYG000083309_5@CAS:1","CAS","CAS"
"gut","MGYG000084145","MGYG000084145_5","MGYG000084145_5@CAS:1","CAS","CAS"
"gut","MGYG000084145","MGYG000084145_27","MGYG000084145_27@CAS:1","CAS","CAS"
"gut","MGYG000084145","MGYG000084145_40","MGYG000084145_40@CAS:1","CAS","CAS"
"gut","MGYG000084145","MGYG000084145_40","MGYG000084145_40@CAS:2","TypeI","TypeIC"
"gut","MGYG000084145","MGYG000084145_42","MGYG000084145_42@CAS:1","CAS","CAS"
"gut","MGYG000084279","MGYG000084279_64","MGYG000084279_64@CAS:1","CAS","CAS"
"gut","MGYG000084279","MGYG000084279_64","MGYG000084279_64@CAS:2","TypeI","TypeIC"
"gut","MGYG000084365","MGYG000084365_6","MGYG000084365_6@CAS:1","CAS","CAS"
"gut","MGYG000084365","MGYG000084365_7","MGYG000084365_7@CAS:1","CAS","CAS"
"gut","MGYG000084365","MGYG000084365_10","MGYG000084365_10@CAS:1","TypeI","TypeIA"
"gut","MGYG000084365","MGYG000084365_11","MGYG000084365_11@CAS:1","CAS","CAS"
"gut","MGYG000084365","MGYG000084365_11","MGYG000084365_11@CAS:2","TypeI","TypeIB"
"gut","MGYG000084365","MGYG000084365_11","MGYG000084365_11@CAS:3","TypeIII","TypeIIIB"
"gut","MGYG000084365","MGYG000084365_14","MGYG000084365_14@CAS:1","CAS","CAS"
"gut","MGYG000084749","MGYG000084749_2","MGYG000084749_2@CAS:1","CAS","CAS"
"gut","MGYG000084749","MGYG000084749_6","MGYG000084749_6@CAS:1","CAS","CAS"
"gut","MGYG000084749","MGYG000084749_6","MGYG000084749_6@CAS:2","TypeII","TypeIIU"
"gut","MGYG000084749","MGYG000084749_10","MGYG000084749_10@CAS:1","CAS","CAS"
"gut","MGYG000084749","MGYG000084749_10","MGYG000084749_10@CAS:2","TypeIII","TypeIIIU"
"gut","MGYG000085085","MGYG000085085_1","MGYG000085085_1@CAS:1","CAS","CAS"
"gut","MGYG000085231","MGYG000085231_17","MGYG000085231_17@CAS:1","CAS","CAS"
"gut","MGYG000085231","MGYG000085231_17","MGYG000085231_17@CAS:2","TypeII","TypeIIU"
"gut","MGYG000085941","MGYG000085941_64","MGYG000085941_64@CAS:1","CAS","CAS"
"gut","MGYG000085941","MGYG000085941_64","MGYG000085941_64@CAS:2","TypeII","TypeIIU"
"gut","MGYG000086241","MGYG000086241_50","MGYG000086241_50@CAS:1","CAS","CAS"
"gut","MGYG000086241","MGYG000086241_50","MGYG000086241_50@CAS:2","TypeII","TypeIIU"
"gut","MGYG000086241","MGYG000086241_159","MGYG000086241_159@CAS:1","CAS","CAS"
"gut","MGYG000086241","MGYG000086241_159","MGYG000086241_159@CAS:2","TypeI","TypeIB"
"gut","MGYG000086497","MGYG000086497_159","MGYG000086497_159@CAS:1","CAS","CAS"
"gut","MGYG000086497","MGYG000086497_159","MGYG000086497_159@CAS:2","TypeI","TypeIC"
"gut","MGYG000086800","MGYG000086800_7","MGYG000086800_7@CAS:1","CAS","CAS"
"gut","MGYG000086800","MGYG000086800_7","MGYG000086800_7@CAS:2","TypeI","TypeIB"
"gut","MGYG000086847","MGYG000086847_73","MGYG000086847_73@CAS:1","TypeII","TypeIIA"
"gut","MGYG000086847","MGYG000086847_73","MGYG000086847_73@CAS:2","CAS","CAS"
"gut","MGYG000086847","MGYG000086847_73","MGYG000086847_73@CAS:3","TypeII","TypeIIU"
