user_genome	is_ani_classification	class_tree_mapped	classification_rule
GCF_002884995.1_ASM288499v1_genomic	True	8	Rule 7
GCF_002885095.1_ASM288509v1_genomic	True	8	Rule 7
GCF_002885355.1_ASM288535v1_genomic	True	8	Rule 7
GCF_002885395.1_ASM288539v1_genomic	True	8	Rule 7
GCF_002885675.1_ASM288567v1_genomic	True	8	Rule 7
GCF_002885715.1_ASM288571v1_genomic	True	8	Rule 7
GCF_002890795.1_ASM289079v1_genomic	True	1	Rule 7
GCF_002895725.2_ASM289572v2_genomic	True	1	Rule 7
GCF_002901365.1_ASM290136v1_genomic	True	1	Rule 7
GCF_002912705.1_ASM291270v1_genomic	True	4	Rule 7
GCF_002912815.1_ASM291281v1_genomic	True	4	Rule 7
GCF_002912865.1_ASM291286v1_genomic	True	4	Rule 7
GCF_002913045.1_ASM291304v1_genomic	True	4	Rule 7
GCF_002913095.1_ASM291309v1_genomic	True	4	Rule 7
GCF_002913195.1_ASM291319v1_genomic	True	4	Rule 7
GCF_002913265.1_ASM291326v1_genomic	True	4	Rule 7
GCF_002913325.1_ASM291332v1_genomic	True	4	Rule 7
GCF_002913345.1_ASM291334v1_genomic	True	4	Rule 7
GCF_002913395.1_ASM291339v1_genomic	True	4	Rule 7
GCF_002913565.1_ASM291356v1_genomic	True	4	Rule 7
GCF_002913635.1_ASM291363v1_genomic	True	4	Rule 7
GCF_002913805.1_ASM291380v1_genomic	True	4	Rule 7
GCF_002913835.1_ASM291383v1_genomic	True	4	Rule 7
GCF_002913985.1_ASM291398v1_genomic	True	4	Rule 7
GCF_002914025.1_ASM291402v1_genomic	True	4	Rule 7
GCF_002914145.1_ASM291414v1_genomic	True	4	Rule 7
GCF_002914165.1_ASM291416v1_genomic	True	4	Rule 7
GCF_002914265.1_ASM291426v1_genomic	True	4	Rule 7
GCF_002920415.1_ASM292041v1_genomic	True	1	Rule 7
GCF_002927965.1_ASM292796v1_genomic	True	1	Rule 7
GCF_002944655.1_ASM294465v1_genomic	True	6	Rule 7
GCF_002945375.1_ASM294537v1_genomic	True	6	Rule 7
GCF_002945595.1_ASM294559v1_genomic	True	6	Rule 7
GCF_002946315.1_ASM294631v1_genomic	True	6	Rule 7
GCF_002947925.1_ASM294792v1_genomic	True	6	Rule 7
GCF_002951455.1_ASM295145v1_genomic	True	3	Rule 7
GCF_002952075.1_ASM295207v1_genomic	True	1	Rule 7
GCF_002953375.1_ASM295337v1_genomic	True	1	Rule 7
GCF_002960145.1_ASM296014v1_genomic	True	6	Rule 7
GCF_002963005.1_ASM296300v1_genomic	True	6	Rule 7
GCF_002998365.1_ASM299836v1_genomic	True	6	Rule 7
GCF_002998395.1_ASM299839v1_genomic	True	6	Rule 7
GCF_002998475.1_ASM299847v1_genomic	True	6	Rule 7
GCF_002999475.1_ASM299947v1_genomic	True	6	Rule 7
GCF_002999485.1_ASM299948v1_genomic	True	6	Rule 7
GCF_002999575.1_ASM299957v1_genomic	True	6	Rule 7
GCF_002999615.1_ASM299961v1_genomic	True	6	Rule 7
GCF_003002635.1_ASM300263v1_genomic	True	6	Rule 7
GCF_003020795.1_ASM302079v1_genomic	True	6	Rule 7
GCF_003023825.1_ASM302382v1_genomic	True	6	Rule 7
GCF_003031365.1_ASM303136v1_genomic	True	1	Rule 7
GCF_003031385.1_ASM303138v1_genomic	True	1	Rule 7
GCF_003031445.1_ASM303144v1_genomic	True	1	Rule 7
GCF_003034105.1_ASM303410v1_genomic	True	6	Rule 7
GCF_003035275.1_ASM303527v1_genomic	True	6	Rule 7
GCF_003035385.1_ASM303538v1_genomic	True	6	Rule 7
GCF_003035425.1_ASM303542v1_genomic	True	6	Rule 7
GCF_003046055.1_ASM304605v1_genomic	True	6	Rule 7
GCF_003046135.1_ASM304613v1_genomic	True	6	Rule 7
GCF_003047145.2_ASM304714v2_genomic	True	1	Rule 7
GCF_003048375.1_ASM304837v1_genomic	True	4	Rule 7
GCF_003048445.1_ASM304844v1_genomic	True	4	Rule 7
GCF_003048475.1_ASM304847v1_genomic	True	4	Rule 7
GCF_003048505.1_ASM304850v1_genomic	True	4	Rule 7
GCF_003048535.1_ASM304853v1_genomic	True	4	Rule 7
GCF_003048575.1_ASM304857v1_genomic	True	4	Rule 7
GCF_003048615.2_ASM304861v2_genomic	True	4	Rule 7
GCF_003048705.1_ASM304870v1_genomic	True	4	Rule 7
GCF_003048755.1_ASM304875v1_genomic	True	4	Rule 7
GCF_003048835.2_ASM304883v2_genomic	True	4	Rule 7
GCF_003048925.1_ASM304892v1_genomic	True	4	Rule 7
GCF_003048965.1_ASM304896v1_genomic	True	4	Rule 7
GCF_003049105.1_ASM304910v1_genomic	True	4	Rule 7
GCF_003049705.1_ASM304970v1_genomic	True	4	Rule 7
GCF_003053035.1_ASM305303v1_genomic	True	6	Rule 7
GCF_003056855.1_ASM305685v1_genomic	True	1	Rule 7
GCF_003057255.1_ASM305725v1_genomic	True	1	Rule 7
GCF_003061765.1_ASM306176v1_genomic	True	6	Rule 7
GCF_003064145.1_ASM306414v1_genomic	True	1	Rule 7
GCF_003097715.1_ASM309771v1_genomic	True	6	Rule 7
GCF_003130245.1_ASM313024v1_genomic	True	1	Rule 7
GCF_003144915.1_ASM314491v1_genomic	True	1	Rule 7
GCF_003174875.1_ASM317487v1_genomic	True	6	Rule 7
GCF_003175075.1_ASM317507v1_genomic	True	6	Rule 7
GCF_003175085.1_ASM317508v1_genomic	True	6	Rule 7
GCF_003195375.1_ASM319537v1_genomic	True	1	Rule 7
GCF_003196635.1_ASM319663v1_genomic	True	1	Rule 7
GCF_003204885.1_ASM320488v1_genomic	True	1	Rule 7
GCF_003227795.1_ASM322779v1_genomic	True	1	Rule 7
GCF_003227935.1_ASM322793v1_genomic	True	1	Rule 7
GCF_003252755.1_ASM325275v1_genomic	True	1	Rule 7
GCF_003252795.1_ASM325279v1_genomic	True	1	Rule 7
GCF_003253005.1_ASM325300v1_genomic	True	1	Rule 7
GCF_003265805.1_ASM326580v1_genomic	True	6	Rule 7
GCF_003284525.1_ASM328452v1_genomic	True	6	Rule 7
GCF_003285225.1_ASM328522v1_genomic	True	6	Rule 7
GCF_003294365.1_ASM329436v1_genomic	True	1	Rule 7
GCF_003294495.1_ASM329449v1_genomic	True	1	Rule 7
GCF_003294765.1_ASM329476v1_genomic	True	1	Rule 7
GCF_003294835.1_ASM329483v1_genomic	True	1	Rule 7
GCF_003294955.1_ASM329495v1_genomic	True	1	Rule 7
GCF_003295375.1_ASM329537v1_genomic	True	1	Rule 7
GCF_003295455.1_ASM329545v1_genomic	True	1	Rule 7
GCF_003296245.1_ASM329624v1_genomic	True	1	Rule 7
GCF_003296855.1_ASM329685v1_genomic	True	1	Rule 7
GCF_003296915.1_ASM329691v1_genomic	True	1	Rule 7
GCF_003297785.1_ASM329778v1_genomic	True	1	Rule 7
GCF_003300125.1_ASM330012v1_genomic	True	1	Rule 7
GCF_003300715.1_ASM330071v1_genomic	True	1	Rule 7
GCF_003320255.1_ASM332025v1_genomic	True	6	Rule 7
GCF_003320415.1_ASM332041v1_genomic	True	6	Rule 7
GCF_003345375.1_ASM334537v1_genomic	True	6	Rule 7
GCF_003347445.1_ASM334744v1_genomic	True	6	Rule 7
GCF_003352125.1_ASM335212v1_genomic	True	6	Rule 7
GCF_003362955.1_ASM336295v1_genomic	True	1	Rule 7
GCF_003362995.1_ASM336299v1_genomic	True	1	Rule 7
GCF_003382265.1_ASM338226v1_genomic	True	1	Rule 7
GCF_003383735.1_ASM338373v1_genomic	True	6	Rule 7
GCF_003390455.1_ASM339045v1_genomic	True	1	Rule 7
GCF_003431975.1_ASM343197v1_genomic	True	6	Rule 7
GCF_003458095.1_ASM345809v1_genomic	True	1	Rule 7
GCF_003462865.1_ASM346286v1_genomic	True	3	Rule 7
GCF_003464205.1_ASM346420v1_genomic	True	3	Rule 7
GCF_003464695.1_ASM346469v1_genomic	True	3	Rule 7
GCF_003466025.1_ASM346602v1_genomic	True	3	Rule 7
GCF_003469685.1_ASM346968v1_genomic	True	3	Rule 7
GCF_003472025.1_ASM347202v1_genomic	True	3	Rule 7
GCF_003515205.1_ASM351520v1_genomic	True	1	Rule 7
GCF_003515225.1_ASM351522v1_genomic	True	1	Rule 7
GCF_003573505.1_ASM357350v1_genomic	True	1	Rule 7
GCF_003576005.1_ASM357600v1_genomic	True	1	Rule 7
GCF_003583905.1_ASM358390v1_genomic	True	6	Rule 7
GCF_003597595.1_ASM359759v1_genomic	True	6	Rule 7
GCF_003627555.1_ASM362755v1_genomic	True	1	Rule 7
GCF_003629035.1_ASM362903v1_genomic	True	1	Rule 7
GCF_003666955.1_ASM366695v1_genomic	True	1	Rule 7
GCF_003703595.1_ASM370359v1_genomic	True	6	Rule 7
GCF_003730245.1_ASM373024v1_genomic	True	4	Rule 7
GCF_003795795.1_ASM379579v1_genomic	True	6	Rule 7
GCF_003795975.1_ASM379597v1_genomic	True	6	Rule 7
GCF_003855635.1_ASM385563v1_genomic	True	1	Rule 7
GCF_003856175.1_ASM385617v1_genomic	True	1	Rule 7
GCF_003856195.1_ASM385619v1_genomic	True	1	Rule 7
GCF_003860685.1_ASM386068v1_genomic	True	1	Rule 7
GCF_003860705.1_ASM386070v1_genomic	True	1	Rule 7
GCF_003860725.1_ASM386072v1_genomic	True	1	Rule 7
GCF_003860745.1_ASM386074v1_genomic	True	1	Rule 7
GCF_003860765.1_ASM386076v1_genomic	True	1	Rule 7
GCF_003935935.1_ASM393593v1_genomic	True	1	Rule 7
GCF_003936025.1_ASM393602v1_genomic	True	1	Rule 7
GCF_003949755.1_ASM394975v1_genomic	True	1	Rule 7
GCF_003955775.1_ASM395577v1_genomic	True	1	Rule 7
GCF_003964365.1_ASM396436v1_genomic	True	1	Rule 7
GCF_003964825.1_ASM396482v1_genomic	True	1	Rule 7
GCF_003964995.1_ASM396499v1_genomic	True	1	Rule 7
GCF_003969155.1_ASM396915v1_genomic	True	1	Rule 7
GCF_003971565.1_ASM397156v1_genomic	True	6	Rule 7
GCF_003973825.1_ASM397382v1_genomic	True	1	Rule 7
GCF_003977465.1_ASM397746v1_genomic	True	6	Rule 7
GCF_003985275.1_ASM398527v1_genomic	True	1	Rule 7
GCF_003991155.1_ASM399115v1_genomic	True	1	Rule 7
GCF_003996795.2_ASM399679v2_genomic	True	6	Rule 7
GCF_003999275.1_ASM399927v1_genomic	True	6	Rule 7
GCF_004015005.1_ASM401500v1_genomic	True	8	Rule 7
GCF_004015105.1_ASM401510v1_genomic	True	8	Rule 7
GCF_004024455.1_ASM402445v1_genomic	True	1	Rule 7
GCF_004078645.1_ASM407864v1_genomic	True	6	Rule 7
GCF_004114635.1_ASM411463v1_genomic	True	6	Rule 7
GCF_004127015.1_ASM412701v1_genomic	True	6	Rule 7
GCF_004141875.1_ASM414187v1_genomic	True	6	Rule 7
GCF_004167855.1_ASM416785v1_genomic	True	3	Rule 7
GCF_004169255.1_ASM416925v1_genomic	True	1	Rule 7
GCF_004169445.1_ASM416944v1_genomic	True	1	Rule 7
GCF_004208615.1_ASM420861v1_genomic	True	6	Rule 7
GCF_004299365.1_ASM429936v1_genomic	True	1	Rule 7
GCF_004300935.1_ASM430093v1_genomic	True	6	Rule 7
GCF_004301045.1_ASM430104v1_genomic	True	6	Rule 7
GCF_004301595.1_ASM430159v1_genomic	True	6	Rule 7
GCF_004302405.1_ASM430240v1_genomic	True	6	Rule 7
GCF_004319485.1_ASM431948v1_genomic	True	1	Rule 7
GCF_004319565.1_ASM431956v1_genomic	True	8	Rule 7
GCF_004321325.1_ASM432132v1_genomic	True	1	Rule 7
GCF_004321555.1_ASM432155v1_genomic	True	1	Rule 7
GCF_004322815.1_ASM432281v1_genomic	True	1	Rule 7
GCF_004334905.1_ASM433490v1_genomic	True	6	Rule 7
GCF_004347485.1_ASM434748v1_genomic	True	3	Rule 7
GCF_004347595.1_ASM434759v1_genomic	True	3	Rule 7
GCF_004355285.1_ASM435528v1_genomic	True	1	Rule 7
GCF_004355305.1_ASM435530v1_genomic	True	1	Rule 7
GCF_004355325.1_ASM435532v1_genomic	True	1	Rule 7
GCF_004355345.1_ASM435534v1_genomic	True	1	Rule 7
GCF_004355365.1_ASM435536v1_genomic	True	1	Rule 7
GCF_004355405.1_ASM435540v1_genomic	True	1	Rule 7
GCF_004355485.1_ASM435548v1_genomic	True	1	Rule 7
GCF_004355545.1_ASM435554v1_genomic	True	1	Rule 7
GCF_004355565.1_ASM435556v1_genomic	True	1	Rule 7
GCF_004361185.1_ASM436118v1_genomic	True	6	Rule 7
GCF_004361445.1_ASM436144v1_genomic	True	6	Rule 7
GCF_004369975.1_ASM436997v1_genomic	True	1	Rule 7
GCF_004373795.1_ASM437379v1_genomic	True	1	Rule 7
GCF_004377995.2_ASM437799v2_genomic	True	1	Rule 7
GCF_004569675.1_ASM456967v1_genomic	True	1	Rule 7
GCF_004683755.1_ASM468375v1_genomic	True	1	Rule 7
GCF_004794115.1_ASM479411v1_genomic	True	6	Rule 7
GCF_004801515.1_ASM480151v1_genomic	True	1	Rule 7
GCF_004804395.1_ASM480439v1_genomic	True	1	Rule 7
GCF_004921045.1_ASM492104v1_genomic	True	1	Rule 7
GCF_005236315.1_ASM523631v1_genomic	True	6	Rule 7
GCF_005390805.1_ASM539080v1_genomic	True	1	Rule 7
GCF_005472505.1_ASM547250v1_genomic	True	6	Rule 7
GCF_005472715.1_ASM547271v1_genomic	True	6	Rule 7
GCF_005844725.1_ASM584472v1_genomic	True	3	Rule 7
GCF_005844995.1_ASM584499v1_genomic	True	6	Rule 7
GCF_006347445.1_ASM634744v1_genomic	True	4	Rule 7
GCF_006365555.1_ASM636555v1_genomic	True	1	Rule 7
GCF_006366385.1_ASM636638v1_genomic	True	1	Rule 7
GCF_006366715.1_ASM636671v1_genomic	True	1	Rule 7
GCF_006366985.1_ASM636698v1_genomic	True	1	Rule 7
GCF_006371305.1_ASM637130v1_genomic	True	1	Rule 7
GCF_006373225.1_ASM637322v1_genomic	True	1	Rule 7
GCF_006373905.1_ASM637390v1_genomic	True	1	Rule 7
GCF_006375675.1_ASM637567v1_genomic	True	6	Rule 7
GCF_006375995.1_ASM637599v1_genomic	True	6	Rule 7
GCF_006377475.1_ASM637747v1_genomic	True	1	Rule 7
GCF_006381955.1_ASM638195v1_genomic	True	1	Rule 7
GCF_006493735.1_ASM649373v1_genomic	True	1	Rule 7
GCF_006494165.1_ASM649416v1_genomic	True	1	Rule 7
GCF_006770485.1_ASM677048v1_genomic	True	6	Rule 7
GCF_006802545.1_ASM680254v1_genomic	True	1	Rule 7
GCF_007035705.1_ASM703570v1_genomic	True	6	Rule 7
GCF_007666085.1_ASM766608v1_genomic	True	6	Rule 7
GCF_007667475.1_ASM766747v1_genomic	True	6	Rule 7
GCF_007673705.1_ASM767370v1_genomic	True	6	Rule 7
GCF_007674015.1_ASM767401v1_genomic	True	6	Rule 7
GCF_007674165.1_ASM767416v1_genomic	True	6	Rule 7
GCF_007674245.1_ASM767424v1_genomic	True	6	Rule 7
GCF_007676865.1_ASM767686v1_genomic	True	6	Rule 7
GCF_007677155.1_ASM767715v1_genomic	True	6	Rule 7
GCF_007680195.1_ASM768019v1_genomic	True	6	Rule 7
GCF_007680315.1_ASM768031v1_genomic	True	6	Rule 7
GCF_007954145.1_ASM795414v1_genomic	True	1	Rule 7
GCF_007955275.1_ASM795527v1_genomic	True	1	Rule 7
GCF_008079315.1_ASM807931v1_genomic	True	6	Rule 7
GCF_008082615.1_ASM808261v1_genomic	True	1	Rule 7
GCF_008084095.1_ASM808409v1_genomic	True	1	Rule 7
GCF_008084325.1_ASM808432v1_genomic	True	1	Rule 7
GCF_008085015.1_ASM808501v1_genomic	True	1	Rule 7
GCF_008085065.1_ASM808506v1_genomic	True	1	Rule 7
GCF_008085265.1_ASM808526v1_genomic	True	1	Rule 7
GCF_008085295.1_ASM808529v1_genomic	True	1	Rule 7
GCF_008085315.1_ASM808531v1_genomic	True	1	Rule 7
GCF_008244765.1_ASM824476v1_genomic	True	6	Rule 7
GCF_008369585.1_ASM836958v1_genomic	True	1	Rule 7
GCF_008370835.2_ASM837083v2_genomic	True	1	Rule 7
GCF_008422685.1_ASM842268v1_genomic	True	8	Rule 7
GCF_008422985.1_ASM842298v1_genomic	True	8	Rule 7
GCF_008423365.1_ASM842336v1_genomic	True	8	Rule 7
GCF_008502095.1_CC80_genomic	True	1	Rule 7
GCF_008571705.1_ASM857170v1_genomic	True	3	Rule 7
GCF_008571725.1_ASM857172v1_genomic	True	3	Rule 7
GCF_008571795.1_ASM857179v1_genomic	True	3	Rule 7
GCF_008571815.1_ASM857181v1_genomic	True	3	Rule 7
GCF_008571825.1_ASM857182v1_genomic	True	3	Rule 7
GCF_008571855.1_ASM857185v1_genomic	True	3	Rule 7
GCF_008571875.1_ASM857187v1_genomic	True	3	Rule 7
GCF_008571915.1_ASM857191v1_genomic	True	3	Rule 7
GCF_008571925.1_ASM857192v1_genomic	True	3	Rule 7
GCF_008571955.1_ASM857195v1_genomic	True	3	Rule 7
GCF_008571975.1_ASM857197v1_genomic	True	3	Rule 7
GCF_008571985.1_ASM857198v1_genomic	True	3	Rule 7
GCF_008572005.1_ASM857200v1_genomic	True	3	Rule 7
GCF_008572035.1_ASM857203v1_genomic	True	3	Rule 7
GCF_008572075.1_ASM857207v1_genomic	True	3	Rule 7
GCF_008572085.1_ASM857208v1_genomic	True	3	Rule 7
GCF_008572125.1_ASM857212v1_genomic	True	3	Rule 7
GCF_008692275.1_ASM869227v1_genomic	True	6	Rule 7
GCF_008694785.1_ASM869478v1_genomic	True	6	Rule 7
GCF_008726565.1_ASM872656v1_genomic	True	6	Rule 7
GCF_008726945.1_ASM872694v1_genomic	True	6	Rule 7
GCF_008764035.1_FS45_genomic	True	6	Rule 7
GCF_008830745.1_ASM883074v1_genomic	True	1	Rule 7
GCF_008868495.1_ASM886849v1_genomic	True	6	Rule 7
GCF_008922415.1_ASM892241v1_genomic	True	6	Rule 7
GCF_008922455.1_ASM892245v1_genomic	True	6	Rule 7
GCF_008933225.1_ASM893322v1_genomic	True	1	Rule 7
GCF_009025385.1_ASM902538v1_genomic	True	3	Rule 7
GCF_009184605.1_ASM918460v1_genomic	True	1	Rule 7
GCF_009362375.1_ASM936237v1_genomic	True	1	Rule 7
GCF_009389165.1_ASM938916v1_genomic	True	6	Rule 7
GCF_009389365.1_ASM938936v1_genomic	True	6	Rule 7
GCF_009649095.1_ASM964909v1_genomic	True	6	Rule 7
GCF_009649445.1_ASM964944v1_genomic	True	6	Rule 7
GCF_009649535.1_ASM964953v1_genomic	True	6	Rule 7
GCF_009649545.1_ASM964954v1_genomic	True	6	Rule 7
GCF_009649565.1_ASM964956v1_genomic	True	6	Rule 7
GCF_009649595.1_ASM964959v1_genomic	True	6	Rule 7
GCF_009665355.1_ASM966535v1_genomic	True	1	Rule 7
GCF_009669705.1_ASM966970v1_genomic	True	1	Rule 7
GCF_009669955.1_ASM966995v1_genomic	True	1	Rule 7
GCF_009670115.1_ASM967011v1_genomic	True	1	Rule 7
GCF_009670345.1_ASM967034v1_genomic	True	1	Rule 7
GCF_009670385.1_ASM967038v1_genomic	True	1	Rule 7
GCF_009670575.1_ASM967057v1_genomic	True	1	Rule 7
GCF_009670815.1_ASM967081v1_genomic	True	1	Rule 7
GCF_009670865.1_ASM967086v1_genomic	True	1	Rule 7
GCF_009697265.1_ASM969726v1_genomic	True	3	Rule 7
GCF_009706695.1_ASM970669v1_genomic	True	6	Rule 7
GCF_009706805.1_ASM970680v1_genomic	True	6	Rule 7
GCF_009706895.1_ASM970689v1_genomic	True	6	Rule 7
GCF_009706935.1_ASM970693v1_genomic	True	6	Rule 7
GCF_009707085.1_ASM970708v1_genomic	True	6	Rule 7
GCF_009707105.1_ASM970710v1_genomic	True	6	Rule 7
GCF_009718745.1_ASM971874v1_genomic	True	1	Rule 7
GCF_009728325.1_V_cholerae_str_5765Az_genomic	True	1	Rule 7
GCF_009730275.1_ASM973027v1_genomic	True	6	Rule 7
GCF_009757245.1_ASM975724v1_genomic	True	1	Rule 7
GCF_009761305.1_ASM976130v1_genomic	True	4	Rule 7
GCF_009763185.1_ASM976318v1_genomic	True	1	Rule 7
GCF_009763665.1_ASM976366v1_genomic	True	1	Rule 7
GCF_009763785.1_ASM976378v1_genomic	True	1	Rule 7
GCF_009764195.1_ASM976419v1_genomic	True	1	Rule 7
GCF_009807055.1_ASM980705v1_genomic	True	6	Rule 7
GCF_009812595.1_ASM981259v1_genomic	True	1	Rule 7
GCF_009812615.1_ASM981261v1_genomic	True	1	Rule 7
GCF_009812695.1_ASM981269v1_genomic	True	1	Rule 7
GCF_009812845.1_ASM981284v1_genomic	True	1	Rule 7
GCF_009813285.1_ASM981328v1_genomic	True	1	Rule 7
GCF_009814235.1_ASM981423v1_genomic	True	1	Rule 7
GCF_009814475.1_ASM981447v1_genomic	True	1	Rule 7
GCF_009814775.1_ASM981477v1_genomic	True	1	Rule 7
GCF_009814965.1_ASM981496v1_genomic	True	1	Rule 7
GCF_009815335.1_ASM981533v1_genomic	True	1	Rule 7
GCF_009815345.1_ASM981534v1_genomic	True	1	Rule 7
GCF_009815755.1_ASM981575v1_genomic	True	1	Rule 7
GCF_009815795.1_ASM981579v1_genomic	True	1	Rule 7
GCF_009815905.1_ASM981590v1_genomic	True	1	Rule 7
GCF_009817735.1_ASM981773v1_genomic	True	1	Rule 7
GCF_009817845.1_ASM981784v1_genomic	True	1	Rule 7
GCF_009819355.1_ASM981935v1_genomic	True	1	Rule 7
GCF_009821575.1_ASM982157v1_genomic	True	1	Rule 7
GCF_009821615.1_ASM982161v1_genomic	True	1	Rule 7
GCF_009857395.1_ASM985739v1_genomic	True	6	Rule 7
GCF_009859405.1_ASM985940v1_genomic	True	1	Rule 7
GCF_009865685.1_ASM986568v1_genomic	True	3	Rule 7
GCF_009897165.1_ASM989716v1_genomic	True	6	Rule 7
GCF_009897225.1_ASM989722v1_genomic	True	6	Rule 7
GCF_009897825.1_ASM989782v1_genomic	True	6	Rule 7
GCF_009907535.1_ASM990753v1_genomic	True	1	Rule 7
GCF_009913615.1_ASM991361v1_genomic	True	6	Rule 7
GCF_009913835.1_ASM991383v1_genomic	True	6	Rule 7
GCF_009913855.1_ASM991385v1_genomic	True	6	Rule 7
GCF_009914785.1_ASM991478v1_genomic	True	1	Rule 7
GCF_009914805.1_ASM991480v1_genomic	True	6	Rule 7
GCF_009930915.1_ASM993091v1_genomic	True	6	Rule 7
GCF_009933515.1_ASM993351v1_genomic	True	6	Rule 7
GCF_009933525.1_ASM993352v1_genomic	True	6	Rule 7
GCF_009934115.1_ASM993411v1_genomic	True	6	Rule 7
GCF_009934875.1_ASM993487v1_genomic	True	6	Rule 7
GCF_009939185.1_ASM993918v1_genomic	True	1	Rule 7
GCF_010223575.1_ASM1022357v1_genomic	True	8	Rule 7
GCF_010229495.1_ASM1022949v1_genomic	True	8	Rule 7
GCF_010229955.1_ASM1022995v1_genomic	True	8	Rule 7
GCF_010230155.1_ASM1023015v1_genomic	True	8	Rule 7
GCF_010230515.1_ASM1023051v1_genomic	True	8	Rule 7
GCF_010231335.1_ASM1023133v1_genomic	True	8	Rule 7
GCF_010592765.1_ASM1059276v1_genomic	True	1	Rule 7
GCF_010598005.1_ASM1059800v1_genomic	True	1	Rule 7
GCF_010598905.1_ASM1059890v1_genomic	True	1	Rule 7
GCF_010671575.1_ASM1067157v1_genomic	True	1	Rule 7
GCF_011029165.1_ASM1102916v1_genomic	True	6	Rule 7
GCF_011058735.1_ASM1105873v1_genomic	True	6	Rule 7
GCF_011067245.1_ASM1106724v1_genomic	True	1	Rule 7
GCF_011380005.1_ASM1138000v1_genomic	True	6	Rule 7
GCF_011440455.1_ASM1144045v1_genomic	True	1	Rule 7
GCF_011604025.1_ASM1160402v1_genomic	True	1	Rule 7
GCF_011750775.1_ASM1175077v1_genomic	True	1	Rule 7
GCF_012030235.1_ASM1203023v1_genomic	True	6	Rule 7
GCF_012030555.1_ASM1203055v1_genomic	True	6	Rule 7
GCF_012062725.1_ASM1206272v1_genomic	True	1	Rule 7
GCF_012062775.1_ASM1206277v1_genomic	True	1	Rule 7
GCF_012641565.1_ASM1264156v1_genomic	True	6	Rule 7
GCF_012641605.1_ASM1264160v1_genomic	True	6	Rule 7
GCF_012641965.1_ASM1264196v1_genomic	True	6	Rule 7
GCF_012641975.1_ASM1264197v1_genomic	True	6	Rule 7
GCF_012642005.1_ASM1264200v1_genomic	True	6	Rule 7
GCF_012642105.1_ASM1264210v1_genomic	True	6	Rule 7
GCF_012971015.1_ASM1297101v1_genomic	True	6	Rule 7
GCF_013009675.1_ASM1300967v1_genomic	True	3	Rule 7
GCF_013009875.1_ASM1300987v1_genomic	True	3	Rule 7
GCF_013010095.1_ASM1301009v1_genomic	True	3	Rule 7
GCF_013131775.1_ASM1313177v1_genomic	True	6	Rule 7
GCF_013166345.1_ASM1316634v1_genomic	True	1	Rule 7
GCF_013166415.1_ASM1316641v1_genomic	True	1	Rule 7
GCF_013166445.1_ASM1316644v1_genomic	True	1	Rule 7
GCF_013169715.1_ASM1316971v1_genomic	True	1	Rule 7
GCF_013187315.1_ASM1318731v1_genomic	True	1	Rule 7
GCF_013248515.1_ASM1324851v1_genomic	True	6	Rule 7
GCF_013342925.1_ASM1334292v1_genomic	True	1	Rule 7
GCF_013344325.1_ASM1334432v1_genomic	True	6	Rule 7
GCF_013357465.1_ASM1335746v1_genomic	True	1	Rule 7
GCF_013357485.1_ASM1335748v1_genomic	True	1	Rule 7
GCF_013357505.1_ASM1335750v1_genomic	True	1	Rule 7
GCF_013363865.1_ASM1336386v1_genomic	True	4	Rule 7
GCF_013366435.1_ASM1336643v1_genomic	True	1	Rule 7
GCF_013366465.1_ASM1336646v1_genomic	True	1	Rule 7
GCF_013366505.1_ASM1336650v1_genomic	True	1	Rule 7
GCF_013375935.1_ASM1337593v1_genomic	True	1	Rule 7
GCF_013383835.1_ASM1338383v1_genomic	True	6	Rule 7
GCF_013392205.1_ASM1339220v1_genomic	True	1	Rule 7
GCF_013403435.1_ASM1340343v1_genomic	True	1	Rule 7
GCF_013423765.1_ASM1342376v1_genomic	True	6	Rule 7
GCF_013459015.1_ASM1345901v1_genomic	True	1	Rule 7
GCF_013487905.1_ASM1348790v1_genomic	True	6	Rule 7
GCF_013522825.1_95A6_genomic	True	1	Rule 7
GCF_013697185.1_ASM1369718v1_genomic	True	1	Rule 7
GCF_014042455.1_ASM1404245v1_genomic	True	3	Rule 7
GCF_014101255.1_ASM1410125v1_genomic	True	1	Rule 7
GCF_014155295.1_ASM1415529v1_genomic	True	1	Rule 7
GCF_014210335.1_ASM1421033v1_genomic	True	1	Rule 7
GCF_014216895.1_ASM1421689v1_genomic	True	1	Rule 7
GCF_014218155.1_ASM1421815v1_genomic	True	6	Rule 7
GCF_014219705.1_ASM1421970v1_genomic	True	3	Rule 7
GCF_014219775.1_ASM1421977v1_genomic	True	3	Rule 7
GCF_014220725.1_ASM1422072v1_genomic	True	3	Rule 7
GCF_014220735.1_ASM1422073v1_genomic	True	3	Rule 7
GCF_014235575.1_ASM1423557v1_genomic	True	1	Rule 7
GCF_014266425.1_ASM1426642v1_genomic	True	6	Rule 7
GCF_014267415.1_ASM1426741v1_genomic	True	6	Rule 7
GCF_014267435.1_ASM1426743v1_genomic	True	6	Rule 7
GCF_014267445.1_ASM1426744v1_genomic	True	6	Rule 7
GCF_014267515.1_ASM1426751v1_genomic	True	6	Rule 7
GCF_014267525.1_ASM1426752v1_genomic	True	6	Rule 7
GCF_014267585.1_ASM1426758v1_genomic	True	6	Rule 7
GCF_014267685.1_ASM1426768v1_genomic	True	6	Rule 7
