species	crispr_positive	crispr_negative	distance
Phocaeicola vulgatus	GCF_020563585.1_ASM2056358v1_genomic	GCF_019131275.1_ASM1913127v1_genomic	7.85364477e-4
Phocaeicola vulgatus	GCF_019130515.1_ASM1913051v1_genomic	GCF_019131275.1_ASM1913127v1_genomic	7.8608198005e-4
Phocaeicola vulgatus	GCF_019052755.1_ASM1905275v1_genomic	GCF_019131275.1_ASM1913127v1_genomic	7.85364477e-4
Phocaeicola vulgatus	GCF_027686085.1_ASM2768608v1_genomic	GCF_019131275.1_ASM1913127v1_genomic	0.00268482005855
Phocaeicola vulgatus	GCF_021532075.1_ASM2153207v1_genomic	GCF_019131275.1_ASM1913127v1_genomic	0.0030852778432499998
Phocaeicola vulgatus	GCF_024791825.1_ASM2479182v1_genomic	GCF_019131275.1_ASM1913127v1_genomic	0.00246983945965
Phocaeicola vulgatus	GCF_020563305.1_ASM2056330v1_genomic	GCF_019131275.1_ASM1913127v1_genomic	7.85364477e-4
Phocaeicola vulgatus	GCF_019130815.1_ASM1913081v1_genomic	GCF_019131275.1_ASM1913127v1_genomic	7.8608198005e-4
Phocaeicola vulgatus	GCF_900109635.1_IMG-taxon_2623620522_annotated_assembly_genomic	GCF_021890905.1_ASM2189090v1_genomic	0.0025609559208
Phocaeicola vulgatus	GCF_021412305.1_ASM2141230v1_genomic	GCF_021890905.1_ASM2189090v1_genomic	0.0021592629598000002
Phocaeicola vulgatus	GCA_009107745.1_ASM910774v1_genomic	GCF_021890905.1_ASM2189090v1_genomic	0.0035844951008
Phocaeicola vulgatus	GCA_022723995.1_ASM2272399v1_genomic	GCF_021890905.1_ASM2189090v1_genomic	0.0056682402008000005
Phocaeicola vulgatus	GCF_015555055.1_ASM1555505v1_genomic	GCF_021890905.1_ASM2189090v1_genomic	0.00215938165
Phocaeicola vulgatus	GCA_009017935.1_ASM901793v1_genomic	GCF_021890905.1_ASM2189090v1_genomic	0.0010825146108000001
Phocaeicola vulgatus	GCF_018289355.1_ASM1828935v1_genomic	GCF_021890905.1_ASM2189090v1_genomic	0.0021598782648
Lactiplantibacillus plantarum	GCF_018257075.1_ASM1825707v1_genomic	GCF_009913615.1_ASM991361v1_genomic	6.406101158e-4
Lactiplantibacillus plantarum	GCF_024970165.1_ASM2497016v1_genomic	GCF_009913615.1_ASM991361v1_genomic	6.606948558e-4
Lactiplantibacillus plantarum	GCF_023702795.1_ASM2370279v1_genomic	GCF_009913615.1_ASM991361v1_genomic	3.2166295580000003e-4
Lactiplantibacillus plantarum	GCF_026156765.1_ASM2615676v1_genomic	GCF_009913615.1_ASM991361v1_genomic	4.260061058e-4
Lactiplantibacillus plantarum	GCF_023348525.1_ASM2334852v1_genomic	GCF_009913615.1_ASM991361v1_genomic	6.406101158e-4
Lactiplantibacillus plantarum	GCF_016894405.1_ASM1689440v1_genomic	GCF_009913615.1_ASM991361v1_genomic	2.241368758e-4
Lactiplantibacillus plantarum	GCF_001981575.1_ASM198157v1_genomic	GCF_009913615.1_ASM991361v1_genomic	8.440038407999999e-4
Lactiplantibacillus plantarum	GCF_023703015.1_ASM2370301v1_genomic	GCF_009913615.1_ASM991361v1_genomic	3.2166295580000003e-4
Lactiplantibacillus plantarum	GCF_001888675.1_ASM188867v1_genomic	GCA_021893015.1_ASM2189301v1_genomic	0.0027558820000000003
Lactiplantibacillus plantarum	GCF_001888575.1_ASM188857v1_genomic	GCA_021893015.1_ASM2189301v1_genomic	0.0027558820000000003
Lactiplantibacillus plantarum	GCF_026127545.1_ASM2612754v1_genomic	GCF_003347445.1_ASM334744v1_genomic	0.0014610751935
Lactiplantibacillus plantarum	GCF_003023825.1_ASM302382v1_genomic	GCF_003347445.1_ASM334744v1_genomic	4.3231149350000004e-4
Lactiplantibacillus plantarum	GCF_025245865.1_ASM2524586v1_genomic	GCF_003347445.1_ASM334744v1_genomic	6.143512335e-4
Lactiplantibacillus plantarum	GCA_021894285.1_ASM2189428v1_genomic	GCF_003347445.1_ASM334744v1_genomic	0.0010435512935000001
Lactiplantibacillus plantarum	GCF_003597595.1_ASM359759v1_genomic	GCF_003347445.1_ASM334744v1_genomic	6.422085735e-4
Lactiplantibacillus plantarum	GCF_026127685.1_ASM2612768v1_genomic	GCF_003347445.1_ASM334744v1_genomic	8.331437535000001e-4
Lactiplantibacillus plantarum	GCF_020844685.1_ASM2084468v1_genomic	GCF_003347445.1_ASM334744v1_genomic	8.331437535000001e-4
Lactiplantibacillus plantarum	GCF_003999275.1_ASM399927v1_genomic	GCF_003347445.1_ASM334744v1_genomic	8.551111935000001e-4
Lactiplantibacillus plantarum	GCF_001982385.1_ASM198238v1_genomic	GCF_003347445.1_ASM334744v1_genomic	4.325735235e-4
Lactiplantibacillus plantarum	GCF_009913835.1_ASM991383v1_genomic	GCF_003347445.1_ASM334744v1_genomic	4.250676023e-4
Lactiplantibacillus plantarum	GCF_003061765.1_ASM306176v1_genomic	GCF_003347445.1_ASM334744v1_genomic	4.3231149350000004e-4
Lactiplantibacillus plantarum	GCF_009913855.1_ASM991385v1_genomic	GCF_003347445.1_ASM334744v1_genomic	4.250676023e-4
Lactiplantibacillus plantarum	GCF_018784325.1_ASM1878432v1_genomic	GCF_003347445.1_ASM334744v1_genomic	8.244125935000001e-4
Lactiplantibacillus plantarum	GCF_003053035.1_ASM305303v1_genomic	GCF_003347445.1_ASM334744v1_genomic	4.3231149350000004e-4
Lactiplantibacillus plantarum	GCF_025212155.1_ASM2521215v1_genomic	GCF_003347445.1_ASM334744v1_genomic	4.3231149350000004e-4
Lactiplantibacillus plantarum	GCF_008868495.1_ASM886849v1_genomic	GCF_003347445.1_ASM334744v1_genomic	0.0012499633335000002
Lactiplantibacillus plantarum	GCF_021279005.2_ASM2127900v2_genomic	GCF_003347445.1_ASM334744v1_genomic	4.3231149350000004e-4
Lactiplantibacillus plantarum	GCF_022810685.1_ASM2281068v1_genomic	GCF_003347445.1_ASM334744v1_genomic	8.331437535000001e-4
Lactiplantibacillus plantarum	GCF_017576965.1_ASM1757696v1_genomic	GCF_003347445.1_ASM334744v1_genomic	0.0010415746035000002
Lactiplantibacillus plantarum	GCF_024181685.1_ASM2418168v1_genomic	GCF_003347445.1_ASM334744v1_genomic	8.331437535000001e-4
Serratia marcescens	GCF_002738145.1_ASM273814v1_genomic	GCA_016005565.1_ASM1600556v1_genomic	0.0014038002438
Serratia marcescens	GCA_016006845.1_ASM1600684v1_genomic	GCA_016005565.1_ASM1600556v1_genomic	9.450549437999999e-4
Serratia marcescens	GCA_015899565.1_PDT000870420.1_genomic	GCA_016005565.1_ASM1600556v1_genomic	0.0014137333567999998
Serratia marcescens	GCA_020887545.1_ASM2088754v1_genomic	GCF_022406105.1_ASM2240610v1_genomic	2.3724973e-4
Serratia marcescens	GCF_001539585.1_12082_2_69_genomic	GCF_022406105.1_ASM2240610v1_genomic	2.3827815820000003e-4
Serratia marcescens	GCA_001317455.2_68_S34v.02_genomic	GCA_020885035.1_ASM2088503v1_genomic	0.00407920661
Serratia marcescens	GCF_022439585.1_ASM2243958v1_genomic	GCA_020885035.1_ASM2088503v1_genomic	0.0039220985815599995
Serratia marcescens	GCF_002250685.1_ASM225068v1_genomic	GCA_020885035.1_ASM2088503v1_genomic	0.0039179598545599995
Serratia marcescens	GCA_001316635.2_7_S3v02_genomic	GCA_020885035.1_ASM2088503v1_genomic	0.00407920661
Serratia marcescens	GCA_001316425.2_UNN41_S5v.02_genomic	GCA_020885035.1_ASM2088503v1_genomic	0.00407920661
Serratia marcescens	GCA_016065435.1_PDT000590058.1_genomic	GCA_020885035.1_ASM2088503v1_genomic	0.00407920661
Serratia marcescens	GCA_016081205.1_PDT000589848.1_genomic	GCA_020885035.1_ASM2088503v1_genomic	0.00407920661
Serratia marcescens	GCF_019732635.1_ASM1973263v1_genomic	GCA_020885035.1_ASM2088503v1_genomic	0.00391867549
Serratia marcescens	GCF_019732915.1_ASM1973291v1_genomic	GCA_020885035.1_ASM2088503v1_genomic	0.00391867549
Serratia marcescens	GCA_001566695.1_ASM156669v1_genomic	GCA_020885035.1_ASM2088503v1_genomic	0.004776739
Serratia marcescens	GCA_026172445.1_ASM2617244v1_genomic	GCA_020885035.1_ASM2088503v1_genomic	0.0041315582100000005
Serratia marcescens	GCF_905232465.1_AI2617v1_genomic	GCF_001537745.1_12082_3_95_genomic	0.0029653683085999996
Serratia marcescens	GCA_946413195.1_SJC1051_genomic	GCF_001537745.1_12082_3_95_genomic	0.0027605368796
Serratia marcescens	GCF_003204885.1_ASM320488v1_genomic	GCF_001537745.1_12082_3_95_genomic	0.0027215382086
Serratia marcescens	GCA_946406225.1_SJC1046_genomic	GCF_001537745.1_12082_3_95_genomic	0.0027605368796
Serratia marcescens	GCA_016006305.1_ASM1600630v1_genomic	GCF_001537745.1_12082_3_95_genomic	0.0012330481089999998
Serratia marcescens	GCF_022540565.1_ASM2254056v1_genomic	GCF_001537745.1_12082_3_95_genomic	0.0027605368796
Serratia marcescens	GCA_015899405.1_PDT000870694.1_genomic	GCF_001537745.1_12082_3_95_genomic	0.002715282
Serratia marcescens	GCA_020887765.1_ASM2088776v1_genomic	GCF_001537745.1_12082_3_95_genomic	0.0027605368796
Serratia marcescens	GCF_008830745.1_ASM883074v1_genomic	GCA_020885995.1_ASM2088599v1_genomic	0.001040304
Serratia marcescens	GCA_020884115.1_ASM2088411v1_genomic	GCA_020885995.1_ASM2088599v1_genomic	2.3962852e-4
Serratia marcescens	GCA_016006095.1_ASM1600609v1_genomic	GCA_020885995.1_ASM2088599v1_genomic	8.69788e-4
Serratia marcescens	GCF_001064715.1_ASM106471v1_genomic	GCA_020885995.1_ASM2088599v1_genomic	4.7033700000000003e-4
Serratia marcescens	GCF_001909165.1_ASM190916v1_genomic	GCF_000633555.1_ASM63355v1_genomic	0.001012078
Serratia marcescens	GCA_020885275.1_ASM2088527v1_genomic	GCF_900518975.1_NIG-Sm-1-17_genomic	6.1563684e-4
Ruminococcus sp.	GCA_018377795.1_ASM1837779v1_genomic	GCA_021626925.1_ASM2162692v1_genomic	0.139855238
Ruminococcus sp.	GCA_021639945.1_ASM2163994v1_genomic	GCA_021626925.1_ASM2162692v1_genomic	0.46532887999999994
Ruminococcus sp.	GCA_021632775.1_ASM2163277v1_genomic	GCA_021626925.1_ASM2162692v1_genomic	0.137568203
Ruminococcus sp.	GCA_014870005.1_ASM1487000v1_genomic	GCA_008671405.1_ASM867140v1_genomic	0.0023723082
Ruminococcus sp.	GCA_017428695.1_ASM1742869v1_genomic	GCA_017960965.1_ASM1796096v1_genomic	0.09414652
Ruminococcus sp.	GCA_024691275.1_ASM2469127v1_genomic	GCA_017960965.1_ASM1796096v1_genomic	0.07428564
Ruminococcus sp.	GCA_017519145.1_ASM1751914v1_genomic	GCA_017960965.1_ASM1796096v1_genomic	0.09283995351999999
Ruminococcus sp.	GCA_016283395.1_ASM1628339v1_genomic	GCA_017960965.1_ASM1796096v1_genomic	0.07605384352
Ruminococcus sp.	GCA_022801775.1_ASM2280177v1_genomic	GCA_018054945.1_ASM1805494v1_genomic	0.57287095
Ruminococcus sp.	GCA_025543255.1_ASM2554325v1_genomic	GCA_018054945.1_ASM1805494v1_genomic	0.412327707
Ruminococcus sp.	GCA_017940325.1_ASM1794032v1_genomic	GCA_017418765.1_ASM1741876v1_genomic	0.19223031352000003
Ruminococcus sp.	GCA_017463965.1_ASM1746396v1_genomic	GCA_017960805.1_ASM1796080v1_genomic	0.20818657352
Ruminococcus sp.	GCA_018264815.1_ASM1826481v1_genomic	GCA_022785435.1_ASM2278543v1_genomic	0.006288106
Ruminococcus sp.	GCA_018064545.1_ASM1806454v1_genomic	GCA_021635245.1_ASM2163524v1_genomic	0.28567814451999995
Ruminococcus sp.	GCA_021617255.1_ASM2161725v1_genomic	GCA_021635245.1_ASM2163524v1_genomic	0.003638771
Ruminococcus sp.	GCA_021615595.1_ASM2161559v1_genomic	GCA_017481885.1_ASM1748188v1_genomic	0.5745419435200001
Ruminococcus sp.	GCA_014868155.1_ASM1486815v1_genomic	GCA_017986495.1_ASM1798649v1_genomic	0.003520708
Ruminococcus sp.	GCA_003538935.1_ASM353893v1_genomic	GCA_017986495.1_ASM1798649v1_genomic	0.00325315253
Ruminococcus sp.	GCA_017480625.1_ASM1748062v1_genomic	GCA_017986495.1_ASM1798649v1_genomic	0.38492191252999997
Ruminococcus sp.	GCA_014868245.1_ASM1486824v1_genomic	GCA_017986495.1_ASM1798649v1_genomic	0.00305183153
Ruminococcus sp.	GCA_020860605.1_ASM2086060v1_genomic	GCA_017986495.1_ASM1798649v1_genomic	0.7627912660500002
Ruminococcus sp.	GCA_015066705.1_ASM1506670v1_genomic	GCA_017986495.1_ASM1798649v1_genomic	0.45308142604999996
Ruminococcus sp.	GCA_023665555.1_ASM2366555v1_genomic	GCA_023667385.1_ASM2366738v1_genomic	0.06880922704
Ruminococcus sp.	GCA_023666225.1_ASM2366622v1_genomic	GCA_023667385.1_ASM2366738v1_genomic	0.06880922704
Ruminococcus sp.	GCA_024693125.1_ASM2469312v1_genomic	GCA_017401405.1_ASM1740140v1_genomic	0.11292725999999999
Ruminococcus sp.	GCA_004555265.1_ASM455526v1_genomic	GCA_021628745.1_ASM2162874v1_genomic	0.38429418351999994
Ruminococcus sp.	GCA_018265955.1_ASM1826595v1_genomic	GCA_017986845.1_ASM1798684v1_genomic	0.0117452956
Ruminococcus sp.	GCA_003521625.1_ASM352162v1_genomic	GCA_017986845.1_ASM1798684v1_genomic	0.17541630352
Ruminococcus sp.	GCA_003535095.1_ASM353509v1_genomic	GCA_017986845.1_ASM1798684v1_genomic	0.012381098600000001
Ruminococcus sp.	GCA_019410705.1_ASM1941070v1_genomic	GCA_017986845.1_ASM1798684v1_genomic	0.023175271
Campylobacter concisus	GCF_002165875.1_ASM216587v1_genomic	GCF_902460625.1_2010-1718_genomic	0.014721857520000001
Campylobacter concisus	GCF_002913345.1_ASM291334v1_genomic	GCF_902460725.1_2010-113862-O_genomic	0.012933123599999999
Campylobacter concisus	GCF_002913565.1_ASM291356v1_genomic	GCF_902460725.1_2010-113862-O_genomic	0.010114669100000001
Campylobacter concisus	GCF_002914265.1_ASM291426v1_genomic	GCF_902460725.1_2010-113862-O_genomic	0.012571116497
Campylobacter concisus	GCF_015229965.1_ASM1522996v1_genomic	GCF_902460725.1_2010-113862-O_genomic	0.007947307
Campylobacter concisus	GCF_003048615.2_ASM304861v2_genomic	GCF_902460725.1_2010-113862-O_genomic	0.014762380017
Campylobacter concisus	GCF_902460915.1_B38_Tiny-mucoid_genomic	GCF_902460725.1_2010-113862-O_genomic	0.008494164500000002
Campylobacter concisus	GCF_902460485.1_2009-129008_genomic	GCF_902460725.1_2010-113862-O_genomic	0.0078045923000000005
Campylobacter concisus	GCF_902460715.1_2010-113332-O_genomic	GCF_902460725.1_2010-113862-O_genomic	0.0085591787
Campylobacter concisus	GCF_003048505.1_ASM304850v1_genomic	GCF_902460725.1_2010-113862-O_genomic	0.0075039370000000005
Campylobacter concisus	GCF_002912815.1_ASM291281v1_genomic	GCF_902460725.1_2010-113862-O_genomic	0.0137596006
Campylobacter concisus	GCF_002913325.1_ASM291332v1_genomic	GCF_902460725.1_2010-113862-O_genomic	0.012933123599999999
Campylobacter concisus	GCF_002913265.1_ASM291326v1_genomic	GCF_902460725.1_2010-113862-O_genomic	0.012933123599999999
Campylobacter concisus	GCF_002913195.1_ASM291319v1_genomic	GCF_902460725.1_2010-113862-O_genomic	0.014860931
Campylobacter concisus	GCF_003048375.1_ASM304837v1_genomic	GCF_902460725.1_2010-113862-O_genomic	0.01035124432
Campylobacter concisus	GCF_002913635.1_ASM291363v1_genomic	GCF_902460725.1_2010-113862-O_genomic	0.006390049
Campylobacter concisus	GCF_002912705.1_ASM291270v1_genomic	GCF_902460725.1_2010-113862-O_genomic	0.0139560174
Campylobacter concisus	GCF_902460395.1_2009-119100_genomic	GCF_902460725.1_2010-113862-O_genomic	0.0112789308
Campylobacter concisus	GCF_902460905.1_2013-39845_genomic	GCF_902460725.1_2010-113862-O_genomic	0.0083354395
Campylobacter concisus	GCF_002913395.1_ASM291339v1_genomic	GCF_902460725.1_2010-113862-O_genomic	0.012948459097
Campylobacter concisus	GCF_902460405.1_2009-75710_genomic	GCF_902460725.1_2010-113862-O_genomic	0.012508117
Campylobacter concisus	GCF_902460795.1_B124_Small-clear_genomic	GCF_902460725.1_2010-113862-O_genomic	0.009961424100000001
Campylobacter concisus	GCF_000466665.1_UNSW1_genomic	GCF_902460725.1_2010-113862-O_genomic	0.0146560666
Campylobacter concisus	GCA_002913825.1_ASM291382v1_genomic	GCF_902460725.1_2010-113862-O_genomic	0.0089882997
Campylobacter concisus	GCF_002913805.1_ASM291380v1_genomic	GCF_902460725.1_2010-113862-O_genomic	0.008014631099999999
Campylobacter concisus	GCF_003048445.1_ASM304844v1_genomic	GCF_020351945.1_ASM2035194v1_genomic	0.007549665
Campylobacter concisus	GCF_002913835.1_ASM291383v1_genomic	GCF_020351945.1_ASM2035194v1_genomic	0.007104557000000001
Campylobacter concisus	GCF_902460465.1_2009-75775_genomic	GCF_003048475.1_ASM304847v1_genomic	0.0092567324
Campylobacter concisus	GCF_015229935.1_ASM1522993v1_genomic	GCF_003048475.1_ASM304847v1_genomic	0.0068808864
Campylobacter concisus	GCF_902460845.1_2012-164712_genomic	GCF_003048965.1_ASM304896v1_genomic	0.01595639552
Klebsiella quasipneumoniae	GCA_027615925.1_PDT001558301.1_genomic	GCF_902158865.1_25426_7_13_genomic	0
Klebsiella quasipneumoniae	GCA_009821335.1_ASM982133v1_genomic	GCF_019284835.1_ASM1928483v1_genomic	3.4347617000000003e-4
Klebsiella quasipneumoniae	GCF_016881125.1_ASM1688112v1_genomic	GCF_019284835.1_ASM1928483v1_genomic	7.311020660599999e-4
Klebsiella quasipneumoniae	GCF_001663535.1_ASM166353v1_genomic	GCF_019284835.1_ASM1928483v1_genomic	8.211669699999999e-4
Klebsiella quasipneumoniae	GCF_900181265.1_14936_3_11_genomic	GCF_019284835.1_ASM1928483v1_genomic	3.1250357e-4
Klebsiella quasipneumoniae	GCA_023030785.1_PDT001289434.1_genomic	GCA_022056025.1_PDT000879503.1_genomic	7.1688096e-4
Klebsiella quasipneumoniae	GCF_022855865.1_ASM2285586v1_genomic	GCA_022056025.1_PDT000879503.1_genomic	4.7561504e-4
Klebsiella quasipneumoniae	GCF_001463185.1_ASM146318v1_genomic	GCA_022056025.1_PDT000879503.1_genomic	4.8734383e-4
Klebsiella quasipneumoniae	GCF_900181935.1_14936_2_48_genomic	GCF_900496825.1_24276_3_70_genomic	8.14360357759e-4
Klebsiella quasipneumoniae	GCF_900182235.1_14936_2_71_genomic	GCF_900496825.1_24276_3_70_genomic	8.14360357759e-4
Klebsiella quasipneumoniae	GCA_025116105.1_PDT001411118.1_genomic	GCF_900496825.1_24276_3_70_genomic	9.00646622459e-4
Klebsiella quasipneumoniae	GCF_900180495.1_14893_8_76_genomic	GCF_900496825.1_24276_3_70_genomic	5.79508424e-4
Klebsiella quasipneumoniae	GCF_024813705.1_ASM2481370v1_genomic	GCF_900496825.1_24276_3_70_genomic	4.06587542459e-4
Klebsiella quasipneumoniae	GCF_900181285.1_14936_3_9_genomic	GCF_900496825.1_24276_3_70_genomic	5.79508424e-4
Klebsiella quasipneumoniae	GCA_023030645.1_PDT001289247.1_genomic	GCF_900496825.1_24276_3_70_genomic	5.8594767185e-4
Klebsiella quasipneumoniae	GCA_025081795.1_PDT001411465.1_genomic	GCF_900496825.1_24276_3_70_genomic	0.002522266022459
Klebsiella quasipneumoniae	GCF_900182085.1_14936_2_61_genomic	GCF_900496825.1_24276_3_70_genomic	8.162041999999999e-4
Klebsiella quasipneumoniae	GCF_002187465.1_ASM218746v1_genomic	GCF_900496825.1_24276_3_70_genomic	3.24517727759e-4
Klebsiella quasipneumoniae	GCA_021898815.1_PDT001169329.1_genomic	GCF_900496825.1_24276_3_70_genomic	3.24517727759e-4
Klebsiella quasipneumoniae	GCA_025109485.1_PDT001411210.1_genomic	GCF_900496825.1_24276_3_70_genomic	9.02791857759e-4
Klebsiella quasipneumoniae	GCF_013169715.1_ASM1316971v1_genomic	GCF_900496825.1_24276_3_70_genomic	3.245176e-4
Klebsiella quasipneumoniae	GCF_026113685.1_ASM2611368v1_genomic	GCF_900496825.1_24276_3_70_genomic	5.833439740000001e-4
Klebsiella quasipneumoniae	GCA_021951855.1_PDT001021723.1_genomic	GCA_023583065.1_PDT001317087.1_genomic	0
Klebsiella quasipneumoniae	GCA_020525725.1_ASM2052572v1_genomic	GCA_021912305.1_PDT001094727.1_genomic	0
Klebsiella quasipneumoniae	GCA_025115585.1_PDT001214438.2_genomic	GCA_024431715.1_PDT001366353.1_genomic	2.6137883848e-4
Klebsiella quasipneumoniae	GCF_003195375.1_ASM319537v1_genomic	GCA_024431715.1_PDT001366353.1_genomic	2.5997383e-4
Klebsiella quasipneumoniae	GCF_900102775.1_IMG-taxon_2600255303_annotated_assembly_genomic	GCA_024431715.1_PDT001366353.1_genomic	2.589717158e-4
Klebsiella quasipneumoniae	GCA_022173525.1_PDT000785510.1_genomic	GCA_024431715.1_PDT001366353.1_genomic	2.6137883848e-4
Klebsiella quasipneumoniae	GCA_024379055.1_PDT001366081.1_genomic	GCA_024431715.1_PDT001366353.1_genomic	2.595046358e-4
Klebsiella quasipneumoniae	GCF_900114145.1_IMG-taxon_2600255298_annotated_assembly_genomic	GCA_024431715.1_PDT001366353.1_genomic	2.589717158e-4
Staphylococcus pseudintermedius	GCA_026293735.1_PDT001123425.2_genomic	GCA_022636595.1_PDT001271201.1_genomic	7.377192543499999e-4
Staphylococcus pseudintermedius	GCA_000390045.1_ASM39004v1_genomic	GCA_022636595.1_PDT001271201.1_genomic	0.00170674621911
Staphylococcus pseudintermedius	GCA_020946905.1_PDT001175905.1_genomic	GCA_022636595.1_PDT001271201.1_genomic	3.9337828460000003e-4
Staphylococcus pseudintermedius	GCA_024579535.1_PDT001374358.1_genomic	GCA_022636595.1_PDT001271201.1_genomic	3.5441799235e-4
Staphylococcus pseudintermedius	GCA_018087545.1_PDT000687437.1_genomic	GCA_022636595.1_PDT001271201.1_genomic	3.8843749711e-4
Staphylococcus pseudintermedius	GCA_015634645.1_PDT000877235.1_genomic	GCA_022636595.1_PDT001271201.1_genomic	1.6714818035e-4
Staphylococcus pseudintermedius	GCA_015638445.1_PDT000590224.1_genomic	GCA_022636595.1_PDT001271201.1_genomic	1.9973045590000003e-4
Staphylococcus pseudintermedius	GCA_015609765.2_PDT000304991.2_genomic	GCA_022636595.1_PDT001271201.1_genomic	7.849157689999999e-4
Staphylococcus pseudintermedius	GCA_020946885.1_PDT001175901.1_genomic	GCA_022636595.1_PDT001271201.1_genomic	3.9317721470000005e-4
Staphylococcus pseudintermedius	GCA_015641325.1_PDT000481205.1_genomic	GCA_022636595.1_PDT001271201.1_genomic	6.230261211e-5
Staphylococcus pseudintermedius	GCA_015630925.1_PDT000677094.1_genomic	GCA_022636595.1_PDT001271201.1_genomic	1.9401940211e-4
Staphylococcus pseudintermedius	GCA_026699145.1_PDT001514789.1_genomic	GCA_022636595.1_PDT001271201.1_genomic	2.4893121911e-4
Staphylococcus pseudintermedius	GCA_015585075.1_PDT000795767.1_genomic	GCA_022636595.1_PDT001271201.1_genomic	9.8722855695e-4
Staphylococcus pseudintermedius	GCF_003383735.1_ASM338373v1_genomic	GCA_022636595.1_PDT001271201.1_genomic	6.630960569499999e-4
Staphylococcus pseudintermedius	GCA_015640265.1_PDT000522653.1_genomic	GCA_022636595.1_PDT001271201.1_genomic	9.815201843e-4
Staphylococcus pseudintermedius	GCA_026291915.1_PDT001184173.2_genomic	GCA_022636595.1_PDT001271201.1_genomic	3.938776543e-4
Staphylococcus pseudintermedius	GCA_019812315.1_PDT001119389.1_genomic	GCA_022636595.1_PDT001271201.1_genomic	1.9401940211e-4
Staphylococcus pseudintermedius	GCA_015591965.1_PDT000795406.1_genomic	GCA_022636595.1_PDT001271201.1_genomic	3.4610638095e-4
Staphylococcus pseudintermedius	GCA_020947065.1_PDT001175892.1_genomic	GCA_022636595.1_PDT001271201.1_genomic	3.5042025695e-4
Staphylococcus pseudintermedius	GCF_014397475.1_ASM1439747v1_genomic	GCA_022636595.1_PDT001271201.1_genomic	1.9888210511e-4
