"group","arc_genome","bac_genome","dis","arc_subtype","bac_subtype"
"Cas7","GCF_002813655.1_ASM281365v1_genomic.fna","GCF_000279145.1_ASM27914v1_genomic.fna",0.675390454,"TypeIB","TypeIB"
"Cas7","GCA_003568775.1_ASM356877v1_genomic.fna","GCF_000439105.1_ASM43910v1_genomic.fna",0.761040076,"TypeIB","TypeIB"
"Cas7","GCA_000008085.1_ASM808v1_genomic.fna","GCF_000439105.1_ASM43910v1_genomic.fna",0.809861585,"TypeIB","TypeIB"
"Cas7","GCF_023169545.1_ASM2316954v1_genomic.fna","GCF_000439105.1_ASM43910v1_genomic.fna",0.726288405,"TypeIB","TypeIB"
"Cas7","GCF_002813675.1_ASM281367v1_genomic.fna","GCF_000024885.1_ASM2488v1_genomic.fna",0.50951303,"TypeIB","TypeIB"
"Cas7","GCA_003584625.1_ASM358462v1_genomic.fna","GCF_000024885.1_ASM2488v1_genomic.fna",0.576030699,"TypeIB","TypeIB"
"Cas7","GCF_000022545.1_ASM2254v1_genomic.fna","GCF_000189775.2_ASM18977v3_genomic.fna",0.707867055,"TypeIB","TypeIB"
"Cas7","GCF_023746595.1_ASM2374659v1_genomic.fna","GCF_000189775.2_ASM18977v3_genomic.fna",0.706037856,"TypeIB","TypeIB"
"Cas7","GCF_023227715.1_ASM2322771v1_genomic.fna","GCF_000189775.2_ASM18977v3_genomic.fna",0.456924201,"TypeIB","TypeIB"
"Cas7","GCF_017873625.1_ASM1787362v1_genomic.fna","GCF_000189775.2_ASM18977v3_genomic.fna",0.459028024,"TypeIB","TypeIB"
"Cas7","GCF_000302455.1_ASM30245v1_genomic.fna","GCF_000189775.2_ASM18977v3_genomic.fna",0.516128391,"TypeIB","TypeIB"
"Cas7","GCA_003491285.1_ASM349128v1_genomic.fna","GCF_000189775.2_ASM18977v3_genomic.fna",0.496065927,"TypeIB","TypeIB"
"Cas7","GCF_017874455.1_ASM1787445v1_genomic.fna","GCF_000189775.2_ASM18977v3_genomic.fna",0.490622664,"TypeIB","TypeIB"
"Cas7","GCF_000214725.1_ASM21472v1_genomic.fna","GCF_000189775.2_ASM18977v3_genomic.fna",0.524165385,"TypeIB","TypeIB"
"Cas7","GCF_000152265.2_ASM15226v2_genomic.fna","GCF_002379365.1_ASM237936v1_genomic.fna",0.671003747,"TypeIB","TypeIB"
"Cas7","GCA_023252885.1_ASM2325288v1_genomic.fna","GCF_020711195.1_ASM2071119v1_genomic.fna",0.676598756,"TypeIB","TypeIB"
"Cas7","GCF_900090055.1_C.divulgatum_PM4_genomic.fna","GCF_020711195.1_ASM2071119v1_genomic.fna",0.576820922,"TypeIB","TypeIB"
"Cas7","GCF_009917665.1_ASM991766v1_genomic.fna","GCA_000466585.1_ASM46658v1_genomic.fna",0.791377798,"TypeIB","TypeIB"
"Cas7","GCA_002356395.1_ASM235639v1_genomic.fna","GCA_000466585.1_ASM46658v1_genomic.fna",0.795825224,"TypeIB","TypeIB"
"Cas7","GCF_000828575.1_ASM82857v1_genomic.fna","GCA_000466585.1_ASM46658v1_genomic.fna",0.799448038,"TypeIB","TypeIB"
"Cas7","GCA_025061115.1_ASM2506111v1_genomic.fna","GCF_009734445.1_ASM973444v1_genomic.fna",1.12746374,"TypeIA","TypeIE"
"Cas7","GCF_000190315.1_ASM19031v1_genomic.fna","GCF_009734445.1_ASM973444v1_genomic.fna",1.027076153,"TypeIA","TypeIE"
"Cas7","GCF_000245275.1_ASM24527v2_genomic.fna","GCF_009734445.1_ASM973444v1_genomic.fna",0.961164894,"TypeIA","TypeIE"
"Cas7","GCF_000213215.1_ASM21321v1_genomic.fna","GCF_009734445.1_ASM973444v1_genomic.fna",1.028630654,"TypeIA","TypeIE"
"Cas7","GCF_003201765.2_ASM320176v2_genomic.fna","GCF_009734445.1_ASM973444v1_genomic.fna",1.100395847,"TypeIA","TypeIE"
"Cas7","GCA_002009985.2_ASM200998v2_genomic.fna","GCF_009734445.1_ASM973444v1_genomic.fna",1.053720929,"TypeIA","TypeIE"
"Cas7","GCA_006954475.1_ASM695447v1_genomic.fna","GCA_900230115.1_IMG-taxon_2634166896_annotated_assembly_genomic.fna",0.643597755,"TypeIB","TypeIB"
"Cas7","GCF_000337675.1_ASM33767v1_genomic.fna","GCF_003149495.1_ASM314949v1_genomic.fna",0.734737266,"TypeIB","TypeIA"
"Cas7","GCF_002906215.1_ASM290621v1_genomic.fna","GCA_000242675.1_Euba_infi_F0142_V1_genomic.fna",0.631164868,"TypeIB","TypeIC"
"Cas7","GCF_900248165.1_Nitrosocaldus_cavascurensis_SCU2_chromosome_genomic.fna","GCA_000242675.1_Euba_infi_F0142_V1_genomic.fna",0.631164868,"TypeIB","TypeIC"
"Cas7","GCF_000217995.1_ASM21799v1_genomic.fna","GCF_904848545.2_ASM90484854v2_genomic.fna",1.017284573,"TypeIE","TypeIE"
"Cas7","GCF_003722075.1_MethanohalophilusRSK_genomic.fna","GCF_904848545.2_ASM90484854v2_genomic.fna",1.058439259,"TypeIE","TypeIE"
"Cas7","GCF_014876775.1_ASM1487677v1_genomic.fna","GCF_002934265.1_ASM293426v1_genomic.fna",0.97889243,"TypeIA","TypeIB"
"Cas7","GCA_004028775.1_ASM402877v1_genomic.fna","GCA_010672825.2_ASM1067282v2_genomic.fna",1.136334928,"TypeIA","TypeIA"
"Cas7","GCF_023195915.1_ASM2319591v1_genomic.fna","GCF_019972315.1_ASM1997231v1_genomic.fna",0.7687285,"TypeIE","TypeIE"
"Cas7","GCA_016699325.1_ASM1669932v1_genomic.fna","GCF_019972315.1_ASM1997231v1_genomic.fna",0.911137489,"TypeIE","TypeIE"
"Cas7","GCF_013377755.1_ASM1337775v1_genomic.fna","GCF_019972315.1_ASM1997231v1_genomic.fna",0.843813875,"TypeIE","TypeIE"
"Cas7","GCA_934190985.1_ERR7738254_bin.79_genomic.fna","GCF_002161215.1_ASM216121v1_genomic.fna",0.944599844,"TypeIE","TypeIE"
"Cas7","GCA_025041175.1_ASM2504117v1_genomic.fna","GCF_003217515.1_ASM321751v1_genomic.fna",1.283349924,"TypeIB","TypeIC"
"Cas7","GCF_003344565.1_ASM334456v1_genomic.fna","GCF_003217515.1_ASM321751v1_genomic.fna",1.213945218,"TypeIB","TypeIC"
"Cas7","GCF_004114375.1_ASM411437v1_genomic.fna","GCF_003217515.1_ASM321751v1_genomic.fna",1.344813453,"TypeIB","TypeIC"
"Cas7","GCF_026410925.1_ASM2641092v1_genomic.fna","GCF_003217515.1_ASM321751v1_genomic.fna",1.41056151,"TypeIB","TypeIC"
"Cas7","GCA_025041235.1_ASM2504123v1_genomic.fna","GCF_003217515.1_ASM321751v1_genomic.fna",1.320559205,"TypeIB","TypeIC"
"Cas7","GCF_007421925.1_ASM742192v1_genomic.fna","GCF_003217515.1_ASM321751v1_genomic.fna",1.272401338,"TypeIB","TypeIC"
"Cas7","GCF_024298825.1_ASM2429882v1_genomic.fna","GCF_003217515.1_ASM321751v1_genomic.fna",1.253239493,"TypeIB","TypeIC"
"Cas7","GCF_018200015.1_ASM1820001v1_genomic.fna","GCF_003217515.1_ASM321751v1_genomic.fna",1.31750689,"TypeIB","TypeIC"
"Cas7","GCF_002355635.1_ASM235563v1_genomic.fna","GCF_003217515.1_ASM321751v1_genomic.fna",1.332444825,"TypeIB","TypeIC"
"Cas7","GCF_024508235.1_ASM2450823v1_genomic.fna","GCF_003217515.1_ASM321751v1_genomic.fna",1.379296881,"TypeIB","TypeIC"
"Cas7","GCF_000025685.1_ASM2568v1_genomic.fna","GCF_003217515.1_ASM321751v1_genomic.fna",1.27489456,"TypeIB","TypeIC"
"Cas7","GCF_007004735.1_ASM700473v1_genomic.fna","GCF_003217515.1_ASM321751v1_genomic.fna",1.329822175,"TypeIB","TypeIC"
"Cas7","GCF_020405245.1_ASM2040524v1_genomic.fna","GCF_003217515.1_ASM321751v1_genomic.fna",1.307342073,"TypeIB","TypeIC"
"Cas7","GCF_000226975.2_ASM22697v3_genomic.fna","GCF_003217515.1_ASM321751v1_genomic.fna",1.363788276,"TypeIB","TypeIC"
"Cas7","GCF_001886955.1_ASM188695v1_genomic.fna","GCF_003217515.1_ASM321751v1_genomic.fna",1.363232265,"TypeIB","TypeIC"
"Cas7","GCA_001950595.1_ASM195059v1_genomic.fna","GCF_003217515.1_ASM321751v1_genomic.fna",1.276016926,"TypeIB","TypeIC"
"Cas7","GCF_005435235.1_ASM543523v1_genomic.fna","GCF_003217515.1_ASM321751v1_genomic.fna",1.422482569,"TypeIB","TypeIC"
"Cas7","GCF_023093535.1_ASM2309353v1_genomic.fna","GCF_003217515.1_ASM321751v1_genomic.fna",1.322558326,"TypeIB","TypeIC"
"Cas7","GCF_024498195.1_ASM2449819v1_genomic.fna","GCF_003217515.1_ASM321751v1_genomic.fna",1.287232587,"TypeIB","TypeIC"
"Cas7","GCA_023008585.1_ASM2300858v1_genomic.fna","GCF_003217515.1_ASM321751v1_genomic.fna",1.347339721,"TypeIB","TypeIC"
"Cas7","GCF_004209855.1_ASM420985v1_genomic.fna","GCF_003217515.1_ASM321751v1_genomic.fna",1.32893863,"TypeIB","TypeIC"
"Cas7","GCF_024218795.1_ASM2421879v1_genomic.fna","GCF_003217515.1_ASM321751v1_genomic.fna",1.193325839,"TypeIB","TypeIC"
"Cas7","GCA_027563145.1_ASM2756314v1_genomic.fna","GCF_003217515.1_ASM321751v1_genomic.fna",1.332515672,"TypeIB","TypeIC"
"Cas7","GCF_011602445.1_ASM1160244v1_genomic.fna","GCF_003217515.1_ASM321751v1_genomic.fna",1.256538047,"TypeIB","TypeIC"
"Cas7","GCF_000337915.1_ASM33791v1_genomic.fna","GCF_003217515.1_ASM321751v1_genomic.fna",1.218018554,"TypeIB","TypeIC"
"Cas7","GCF_003781945.1_ASM378194v1_genomic.fna","GCF_003217515.1_ASM321751v1_genomic.fna",1.198143925,"TypeIB","TypeIC"
"Cas7","GCA_003020945.1_ASM302094v1_genomic.fna","GCF_003217515.1_ASM321751v1_genomic.fna",1.179373345,"TypeIB","TypeIC"
"Cas7","GCF_017874235.1_ASM1787423v1_genomic.fna","GCF_003217515.1_ASM321751v1_genomic.fna",1.159209886,"TypeIB","TypeIC"
"Cas7","GCA_017357105.2_ASM1735710v2_genomic.fna","GCF_003217515.1_ASM321751v1_genomic.fna",1.213158047,"TypeIB","TypeIC"
"Cas7","GCF_900005775.1_ASM90000577v1_genomic.fna","GCF_003217515.1_ASM321751v1_genomic.fna",1.177969841,"TypeIB","TypeIC"
"Cas7","GCF_007833275.1_ASM783327v1_genomic.fna","GCF_003217515.1_ASM321751v1_genomic.fna",1.181227632,"TypeIB","TypeIC"
"Cas7","GCF_000230955.2_ASM23095v3_genomic.fna","GCF_003217515.1_ASM321751v1_genomic.fna",1.219953804,"TypeIB","TypeIC"
"Cas7","GCF_000336875.1_ASM33687v1_genomic.fna","GCF_003217515.1_ASM321751v1_genomic.fna",1.206143627,"TypeIB","TypeIC"
"Cas7","GCF_001280455.1_ASM128045v1_genomic.fna","GCF_003217515.1_ASM321751v1_genomic.fna",1.215888184,"TypeIB","TypeIC"
"Cas7","GCF_008806895.1_ASM880689v1_genomic.fna","GCF_003217515.1_ASM321751v1_genomic.fna",1.191916366,"TypeIB","TypeIC"
"Cas7","GCF_000379085.1_ASM37908v1_genomic.fna","GCF_003217515.1_ASM321751v1_genomic.fna",1.157116867,"TypeIB","TypeIC"
"Cas7","GCF_009617995.1_ASM961799v1_genomic.fna","GCF_003217515.1_ASM321751v1_genomic.fna",1.151751916,"TypeIB","TypeIC"
"Cas7","GCA_004799625.1_ASM479962v1_genomic.fna","GCF_003217515.1_ASM321751v1_genomic.fna",1.161274688,"TypeIB","TypeIC"
"Cas7","GCF_001953745.1_ASM195374v1_genomic.fna","GCF_003217515.1_ASM321751v1_genomic.fna",1.156735959,"TypeIB","TypeIC"
"Cas7","GCF_000281695.1_ASM28169v1_genomic.fna","GCF_003217515.1_ASM321751v1_genomic.fna",1.163572597,"TypeIB","TypeIC"
"Cas7","GCF_000337175.1_ASM33717v1_genomic.fna","GCF_003217515.1_ASM321751v1_genomic.fna",1.164478284,"TypeIB","TypeIC"
"Cas7","GCF_005938085.1_ASM593808v1_genomic.fna","GCF_003217515.1_ASM321751v1_genomic.fna",1.179568253,"TypeIB","TypeIC"
"Cas7","GCF_012726095.1_ASM1272609v1_genomic.fna","GCF_003217515.1_ASM321751v1_genomic.fna",1.181902672,"TypeIB","TypeIC"
"Cas7","GCF_019599465.1_ASM1959946v1_genomic.fna","GCF_003217515.1_ASM321751v1_genomic.fna",1.189097627,"TypeIB","TypeIC"
"Cas7","GCF_014646875.1_ASM1464687v1_genomic.fna","GCF_003217515.1_ASM321751v1_genomic.fna",1.224192856,"TypeIB","TypeIC"
"Cas7","GCF_024464655.1_ASM2446465v1_genomic.fna","GCF_003217515.1_ASM321751v1_genomic.fna",1.222013168,"TypeIB","TypeIC"
"Cas7","GCF_001011115.1_ASM101111v1_genomic.fna","GCF_003217515.1_ASM321751v1_genomic.fna",1.269691792,"TypeIB","TypeIC"
"Cas7","GCF_013839425.1_ASM1383942v1_genomic.fna","GCF_003217515.1_ASM321751v1_genomic.fna",1.239449685,"TypeIB","TypeIC"
"Cas7","GCF_000306765.2_ASM30676v2_genomic.fna","GCF_003217515.1_ASM321751v1_genomic.fna",1.308997784,"TypeIB","TypeIC"
"Cas7","GCF_008806815.1_ASM880681v1_genomic.fna","GCF_003217515.1_ASM321751v1_genomic.fna",1.259140181,"TypeIB","TypeIC"
"Cas7","GCF_013402815.2_ASM1340281v2_genomic.fna","GCF_003217515.1_ASM321751v1_genomic.fna",1.2837859,"TypeIB","TypeIC"
"Cas7","GCF_003697845.1_ASM369784v1_genomic.fna","GCF_003217515.1_ASM321751v1_genomic.fna",1.279961064,"TypeIB","TypeIC"
"Cas7","GCF_008729005.1_ASM872900v1_genomic.fna","GCF_003217515.1_ASM321751v1_genomic.fna",1.278387139,"TypeIB","TypeIC"
"Cas7","GCF_008729015.1_ASM872901v1_genomic.fna","GCF_003217515.1_ASM321751v1_genomic.fna",1.278387139,"TypeIB","TypeIC"
"Cas7","GCF_005435095.1_ASM543509v1_genomic.fna","GCF_003217515.1_ASM321751v1_genomic.fna",1.269971311,"TypeIB","TypeIC"
"Cas7","GCF_000223905.1_ASM22390v1_genomic.fna","GCF_003217515.1_ASM321751v1_genomic.fna",1.294333672,"TypeIB","TypeIC"
"Cas7","GCF_019599485.1_ASM1959948v1_genomic.fna","GCF_003217515.1_ASM321751v1_genomic.fna",1.268740879,"TypeIB","TypeIC"
"Cas7","GCF_003383015.1_ASM338301v1_genomic.fna","GCF_003217515.1_ASM321751v1_genomic.fna",1.214133833,"TypeIB","TypeIC"
"Cas7","GCF_003383005.1_ASM338300v1_genomic.fna","GCF_003217515.1_ASM321751v1_genomic.fna",1.219918196,"TypeIB","TypeIC"
"Cas7","GCF_003383065.1_ASM338306v1_genomic.fna","GCF_003217515.1_ASM321751v1_genomic.fna",1.219918196,"TypeIB","TypeIC"
"Cas7","GCF_014530665.1_ASM1453066v1_genomic.fna","GCF_003217515.1_ASM321751v1_genomic.fna",1.22165533,"TypeIB","TypeIC"
"Cas7","GCF_001368915.1_PRJEB5949_assembly_1_genomic.fna","GCF_003217515.1_ASM321751v1_genomic.fna",1.206475627,"TypeIB","TypeIC"
"Cas7","GCF_014635105.1_ASM1463510v1_genomic.fna","GCF_003217515.1_ASM321751v1_genomic.fna",1.20606695,"TypeIB","TypeIC"
"Cas7","GCF_025629245.1_ASM2562924v1_genomic.fna","GCF_003217515.1_ASM321751v1_genomic.fna",1.23690859,"TypeIB","TypeIC"
"Cas7","GCA_000447865.2_ASM44786v2_genomic.fna","GCF_003217515.1_ASM321751v1_genomic.fna",1.278896734,"TypeIB","TypeIC"
"Cas7","GCF_000230715.2_ASM23071v3_genomic.fna","GCF_003217515.1_ASM321751v1_genomic.fna",1.208574008,"TypeIB","TypeIC"
"Cas7","GCF_006543045.1_ASM654304v1_genomic.fna","GCF_003217515.1_ASM321751v1_genomic.fna",1.21119988,"TypeIB","TypeIC"
"Cas7","GCF_024362485.1_ASM2436248v1_genomic.fna","GCF_003217515.1_ASM321751v1_genomic.fna",1.226062235,"TypeIB","TypeIC"
"Cas7","GCA_003023215.1_ASM302321v1_genomic.fna","GCF_003217515.1_ASM321751v1_genomic.fna",1.180650144,"TypeIB","TypeIC"
"Cas7","GCF_009663395.1_ASM966339v1_genomic.fna","GCF_003217515.1_ASM321751v1_genomic.fna",1.182512847,"TypeIB","TypeIC"
"Cas7","GCA_003020985.1_ASM302098v1_genomic.fna","GCF_003217515.1_ASM321751v1_genomic.fna",1.217063804,"TypeIB","TypeIC"
"Cas7","GCF_000023945.1_ASM2394v1_genomic.fna","GCF_003217515.1_ASM321751v1_genomic.fna",1.234022183,"TypeIB","TypeIC"
"Cas7","GCF_009690625.1_ASM969062v1_genomic.fna","GCF_003217515.1_ASM321751v1_genomic.fna",1.236786868,"TypeIB","TypeIC"
"Cas7","GCF_009797925.1_ASM979792v1_genomic.fna","GCF_003217515.1_ASM321751v1_genomic.fna",1.236786868,"TypeIB","TypeIC"
"Cas7","GCF_014647475.1_ASM1464747v1_genomic.fna","GCF_003217515.1_ASM321751v1_genomic.fna",1.183802743,"TypeIB","TypeIC"
"Cas7","GCF_021233435.1_ASM2123343v1_genomic.fna","GCF_003217515.1_ASM321751v1_genomic.fna",1.220732383,"TypeIB","TypeIC"
"Cas7","GCF_003602035.1_ASM360203v1_genomic.fna","GCF_003217515.1_ASM321751v1_genomic.fna",1.280257166,"TypeIB","TypeIC"
"Cas7","GCA_003021175.1_ASM302117v1_genomic.fna","GCF_003217515.1_ASM321751v1_genomic.fna",1.233501243,"TypeIB","TypeIC"
"Cas7","GCF_013415885.1_ASM1341588v1_genomic.fna","GCF_003217515.1_ASM321751v1_genomic.fna",1.11113465,"TypeIB","TypeIC"
"Cas7","GCF_024138125.1_ASM2413812v1_genomic.fna","GCF_003217515.1_ASM321751v1_genomic.fna",1.110209126,"TypeIB","TypeIC"
"Cas7","GCA_007896465.1_ASM789646v1_genomic.fna","GCF_003217515.1_ASM321751v1_genomic.fna",1.324576289,"TypeIB","TypeIC"
"Cas7","GCA_900079125.1_MBBA_genomic.fna","GCF_003217515.1_ASM321751v1_genomic.fna",1.643108902,"TypeIB","TypeIC"
"Cas7","GCF_003336245.1_ASM333624v1_genomic.fna","GCF_003217515.1_ASM321751v1_genomic.fna",1.269186599,"TypeIB","TypeIC"
"Cas7","GCF_024730625.1_ASM2473062v1_genomic.fna","GCF_003217515.1_ASM321751v1_genomic.fna",1.270769023,"TypeIB","TypeIC"
"Cas7","GCF_013391635.1_ASM1339163v1_genomic.fna","GCF_003217515.1_ASM321751v1_genomic.fna",1.310861896,"TypeIB","TypeIC"
"Cas7","GCA_023008565.1_ASM2300856v1_genomic.fna","GCF_003217515.1_ASM321751v1_genomic.fna",1.279786116,"TypeIB","TypeIC"
"Cas7","GCF_024972735.1_ASM2497273v1_genomic.fna","GCF_003217515.1_ASM321751v1_genomic.fna",1.246876696,"TypeIB","TypeIC"
"Cas7","GCF_021083305.1_ASM2108330v1_genomic.fna","GCF_003217515.1_ASM321751v1_genomic.fna",1.304324004,"TypeIB","TypeIC"
"Cas7","GCF_003058365.1_ASM305836v1_genomic.fna","GCF_003217515.1_ASM321751v1_genomic.fna",1.306188355,"TypeIB","TypeIC"
"Cas7","GCF_900880625.1_WSM64_genomic.fna","GCF_003217515.1_ASM321751v1_genomic.fna",1.174083025,"TypeIB","TypeIC"
"Cas7","GCA_002503825.1_ASM250382v1_genomic.fna","GCF_022701195.1_ASM2270119v1_genomic.fna",0.989715677,"TypeIE","TypeIE"
"Cas7","GCF_000063445.1_ASM6344v1_genomic.fna","GCF_022701195.1_ASM2270119v1_genomic.fna",0.875934128,"TypeIE","TypeIE"
"Cas7","GCF_021023085.1_ASM2102308v1_genomic.fna","GCF_022701195.1_ASM2270119v1_genomic.fna",0.937075461,"TypeIE","TypeIE"
"Cas7","GCF_024707485.1_ASM2470748v1_genomic.fna","GCF_001729945.1_ASM172994v1_genomic.fna",1.329253457,"TypeIB","TypeIB"
"Cas7","GCF_012027635.1_ASM1202763v1_genomic.fna","GCF_001729945.1_ASM172994v1_genomic.fna",1.326888053,"TypeIB","TypeIB"
"Cas7","GCF_000585495.1_ASM58549v1_genomic.fna","GCF_001729945.1_ASM172994v1_genomic.fna",1.32949057,"TypeIB","TypeIB"
"Cas7","GCF_012027685.1_ASM1202768v1_genomic.fna","GCF_001729945.1_ASM172994v1_genomic.fna",1.327536763,"TypeIB","TypeIB"
"Cas7","GCF_012027515.1_ASM1202751v1_genomic.fna","GCF_001729945.1_ASM172994v1_genomic.fna",1.333158526,"TypeIB","TypeIB"
"Cas7","GCF_904067545.1_T_caminus_IRI35c_genomic.fna","GCF_001729945.1_ASM172994v1_genomic.fna",1.356877456,"TypeIB","TypeIB"
"Cas7","GCF_000725425.1_ASM72542v1_genomic.fna","GCF_001729945.1_ASM172994v1_genomic.fna",1.461790275,"TypeIB","TypeIB"
"Cas7","GCF_012027425.1_ASM1202742v1_genomic.fna","GCF_001729945.1_ASM172994v1_genomic.fna",1.564858245,"TypeIB","TypeIB"
"Cas7","GCF_001006045.1_ASM100604v1_genomic.fna","GCF_001729945.1_ASM172994v1_genomic.fna",1.617150748,"TypeIB","TypeIB"
"Cas7","GCF_000194625.1_ASM19462v1_genomic.fna","GCF_001729945.1_ASM172994v1_genomic.fna",1.637644563,"TypeIB","TypeIB"
"Cas7","GCA_000789255.1_ASM78925v1_genomic.fna","GCF_001729945.1_ASM172994v1_genomic.fna",1.688280348,"TypeIB","TypeIB"
"Cas7","GCF_000151205.2_ASM15120v2_genomic.fna","GCF_001729945.1_ASM172994v1_genomic.fna",1.542353251,"TypeIB","TypeIB"
"Cas7","GCF_012027555.1_ASM1202755v1_genomic.fna","GCF_001729945.1_ASM172994v1_genomic.fna",1.5090558,"TypeIB","TypeIB"
"Cas7","GCF_000221185.1_ASM22118v1_genomic.fna","GCF_001729945.1_ASM172994v1_genomic.fna",1.46444574,"TypeIB","TypeIB"
"Cas7","GCF_002214505.1_ASM221450v1_genomic.fna","GCF_001729945.1_ASM172994v1_genomic.fna",1.416989734,"TypeIB","TypeIB"
"Cas7","GCF_902813195.1_Essen_genomic.fna","GCF_001729945.1_ASM172994v1_genomic.fna",1.533386476,"TypeIA","TypeIB"
"Cas7","GCF_000195935.2_ASM19593v2_genomic.fna","GCF_001729945.1_ASM172994v1_genomic.fna",1.648232683,"TypeIA","TypeIB"
"Cas7","GCF_000430485.1_ASM43048v1_genomic.fna","GCF_001729945.1_ASM172994v1_genomic.fna",1.472707487,"TypeIA","TypeIB"
"Cas7","GCF_020386975.1_ASM2038697v1_genomic.fna","GCF_001729945.1_ASM172994v1_genomic.fna",1.47175023,"TypeIA","TypeIB"
"Cas7","GCF_002214465.1_ASM221446v1_genomic.fna","GCF_001729945.1_ASM172994v1_genomic.fna",1.440512245,"TypeIA","TypeIB"
"Cas7","GCF_000243315.1_ASM24331v1_genomic.fna","GCF_001729945.1_ASM172994v1_genomic.fna",1.55921773,"TypeIA","TypeIB"
"Cas7","GCA_000016605.1_ASM1660v1_genomic.fna","GCF_001729945.1_ASM172994v1_genomic.fna",1.633907273,"TypeIA","TypeIB"
"Cas7","GCF_013343295.1_ASM1334329v1_genomic.fna","GCF_001729945.1_ASM172994v1_genomic.fna",1.627340845,"TypeIA","TypeIB"
"Cas7","GCF_000591035.1_ASM59103v1_genomic.fna","GCF_001729945.1_ASM172994v1_genomic.fna",1.648247938,"TypeIA","TypeIB"
"Cas7","GCF_000264495.1_ASM26449v1_genomic.fna","GCF_001729945.1_ASM172994v1_genomic.fna",1.611009061,"TypeIA","TypeIB"
"Cas7","GCF_000011125.1_ASM1112v1_genomic.fna","GCF_001729945.1_ASM172994v1_genomic.fna",1.497966954,"TypeIA","TypeIB"
"Cas7","GCA_000145985.1_ASM14598v1_genomic.fna","GCF_001729945.1_ASM172994v1_genomic.fna",1.628313384,"TypeIA","TypeIB"
"Cas7","GCF_008245085.1_ASM824508v1_genomic.fna","GCF_001729945.1_ASM172994v1_genomic.fna",1.468969723,"TypeIA","TypeIB"
"Cas7","GCF_000022365.1_ASM2236v1_genomic.fna","GCF_001729945.1_ASM172994v1_genomic.fna",1.463940749,"TypeIA","TypeIB"
"Cas7","GCF_900109425.1_IMG-taxon_2654588132_annotated_assembly_genomic.fna","GCF_001729945.1_ASM172994v1_genomic.fna",1.45442319,"TypeIA","TypeIB"
